phi1,lambda,ok,reason,a1,a2,a3,H,feasible_RH,hopf_band
0.09647482014388489,138.5251798561151,TRUE,NA,0.08235011990407667,0.07757410071942446,0.0023272230215827324,0.004061013474112793,TRUE,FALSE
0.09647482014388489,139.568345323741,TRUE,NA,0.08304556354916061,0.07815827338129495,0.002344748201438849,0.004145949657540149,TRUE,FALSE
0.09647482014388489,140.6115107913669,TRUE,NA,0.08374100719424454,0.07874244604316546,0.0023622733812949637,0.004231698359298168,TRUE,FALSE
0.09647482014388489,141.6546762589928,TRUE,NA,0.08443645083932846,0.07932661870503596,0.0023797985611510764,0.004318259579386847,TRUE,FALSE
0.09647482014388489,142.6978417266187,TRUE,NA,0.0851318944844124,0.07991079136690646,0.002397323741007192,0.0044056333178061815,TRUE,FALSE
0.09647482014388489,143.7410071942446,TRUE,NA,0.08582733812949636,0.08049496402877697,0.00241484892086331,0.004493819574556177,TRUE,FALSE
0.09647482014388489,144.78417266187049,TRUE,NA,0.08652278177458028,0.08107913669064747,0.002432374100719422,0.004582818349636834,TRUE,FALSE
0.09647482014388489,145.82733812949638,TRUE,NA,0.0872182254196642,0.08166330935251798,0.0024498992805755382,0.004672629643048147,TRUE,FALSE
0.09647482014388489,146.8705035971223,TRUE,NA,0.08791366906474815,0.08224748201438849,0.002467424460431652,0.0047632534547901225,TRUE,FALSE
0.09647482014388489,147.9136690647482,TRUE,NA,0.08860911270983209,0.082831654676259,0.0024849496402877683,0.004854689784862755,TRUE,FALSE
0.09647482014388489,148.9568345323741,TRUE,NA,0.08930455635491602,0.0834158273381295,0.0025024748201438827,0.004946938633266047,TRUE,FALSE
0.09647482014388489,150,TRUE,NA,0.08999999999999994,0.084,0.0025199999999999975,0.005039999999999998,TRUE,FALSE
0.09805755395683453,5,TRUE,NA,-0.006666666666666656,0.0028000000000000004,8.400000000000002e-5,-1.0266666666666666e-4,FALSE,FALSE
0.09805755395683453,6.043165467625899,TRUE,NA,-0.005971223021582722,0.0033841726618705037,1.0152517985611514e-4,-1.2173282956368717e-4,FALSE,FALSE
0.09805755395683453,7.086330935251798,TRUE,NA,-0.005275779376498792,0.003968345323741007,1.1905035971223017e-4,-1.3998647413004838e-4,FALSE,FALSE
0.09805755395683453,8.129496402877699,TRUE,NA,-0.004580335731414857,0.004552517985611512,1.3657553956834543e-4,-1.5742760036575063e-4,FALSE,FALSE
0.09805755395683453,9.172661870503596,TRUE,NA,-0.003884892086330926,0.005136690647482014,1.5410071942446044e-4,-1.740562082707934e-4,FALSE,FALSE
0.09805755395683453,10.215827338129497,TRUE,NA,-0.003189448441246993,0.005720863309352519,1.716258992805755e-4,-1.8987229784517702e-4,FALSE,FALSE
0.09805755395683453,11.258992805755396,TRUE,NA,-0.0024940047961630575,0.006305035971223023,1.891510791366905e-4,-2.0487586908890133e-4,FALSE,FALSE
0.09805755395683453,12.302158273381295,TRUE,NA,-0.0017985611510791281,0.006889208633093525,2.066762589928056e-4,-2.1906692200196655e-4,FALSE,FALSE
0.09805755395683453,13.345323741007194,TRUE,NA,-0.0011031175059951952,0.0074733812949640275,2.2420143884892073e-4,-2.324454565843726e-4,FALSE,FALSE
0.09805755395683453,14.388489208633093,TRUE,NA,-4.0767386091126404e-4,0.00805755395683453,2.417266187050358e-4,-2.450114728361194e-4,FALSE,FALSE
0.09805755395683453,15.431654676258992,TRUE,NA,2.877697841726671e-4,0.008641726618705034,2.5925179856115096e-4,-2.56764970757207e-4,TRUE,TRUE
0.09805755395683453,16.47482014388489,TRUE,NA,9.832134292566e-4,0.009225899280575538,2.7677697841726616e-4,-2.6770595034763547e-4,TRUE,TRUE
0.09805755395683453,17.51798561151079,TRUE,NA,0.0016786570743405355,0.009810071942446041,2.943021582733814e-4,-2.7783441160740476e-4,TRUE,TRUE
0.09805755395683453,18.561151079136692,TRUE,NA,0.002374100719424466,0.010394244604316545,3.118273381294963e-4,-2.871503545365145e-4,TRUE,TRUE
0.09805755395683453,19.60431654676259,TRUE,NA,0.0030695443645083987,0.010978417266187049,3.293525179856113e-4,-2.9565377913496515e-4,TRUE,TRUE
0.09805755395683453,20.647482014388487,TRUE,NA,0.0037649880095923325,0.011562589928057553,3.468776978417266e-4,-3.033446854027569e-4,TRUE,TRUE
0.09805755395683453,21.690647482014388,TRUE,NA,0.004460431654676267,0.012146762589928056,3.644028776978417e-4,-3.102230733398891e-4,TRUE,TRUE
0.09805755395683453,22.73381294964029,TRUE,NA,0.005155875299760199,0.01273093525179856,3.819280575539568e-4,-3.1628894294636223e-4,TRUE,TRUE
0.09805755395683453,23.776978417266186,TRUE,NA,0.005851318944844133,0.013315107913669062,3.99453237410072e-4,-3.2154229422217616e-4,TRUE,TRUE
0.09805755395683453,24.820143884892087,TRUE,NA,0.006546762589928068,0.013899280575539567,4.169784172661871e-4,-3.2598312716733077e-4,TRUE,TRUE
0.09805755395683453,25.863309352517984,TRUE,NA,0.0072422062350119935,0.01448345323741007,4.345035971223021e-4,-3.2961144178182624e-4,TRUE,TRUE
0.09805755395683453,26.906474820143885,TRUE,NA,0.007937649880095928,0.015067625899280573,4.5202877697841725e-4,-3.324272380656625e-4,TRUE,TRUE
0.09805755395683453,27.949640287769782,TRUE,NA,0.008633093525179858,0.015651798561151075,4.695539568345322e-4,-3.3443051601883946e-4,TRUE,TRUE
0.09805755395683453,28.992805755395683,TRUE,NA,0.009328537170263796,0.016235971223021582,4.870791366906476e-4,-3.356212756413574e-4,TRUE,TRUE
0.09805755395683453,30.035971223021583,TRUE,NA,0.010023980815347725,0.016820143884892086,5.046043165467626e-4,-3.35999516933216e-4,TRUE,TRUE
0.09805755395683453,31.07913669064748,TRUE,NA,0.01071942446043166,0.017404316546762586,5.221294964028773e-4,-3.35565239894415e-4,TRUE,TRUE
0.09805755395683453,32.122302158273385,TRUE,NA,0.011414868105515594,0.017988489208633093,5.396546762589929e-4,-3.343184445249556e-4,TRUE,TRUE
0.09805755395683453,33.16546762589928,TRUE,NA,0.012110311750599524,0.018572661870503597,5.571798561151078e-4,-3.322591308248364e-4,TRUE,TRUE
0.09805755395683453,34.20863309352518,TRUE,NA,0.01280575539568346,0.019156834532374097,5.747050359712228e-4,-3.293872987940579e-4,TRUE,TRUE
0.09805755395683453,35.25179856115108,TRUE,NA,0.01350119904076739,0.0197410071942446,5.922302158273382e-4,-3.257029484326209e-4,TRUE,TRUE
0.09805755395683453,36.294964028776974,TRUE,NA,0.014196642685851319,0.0203251798561151,6.097553956834533e-4,-3.2120607974052423e-4,TRUE,TRUE
0.09805755395683453,37.33812949640288,TRUE,NA,0.014892086330935259,0.020909352517985612,6.27280575539568e-4,-3.1589669271776767e-4,TRUE,TRUE
0.09805755395683453,38.381294964028775,TRUE,NA,0.015587529976019195,0.021493525179856116,6.448057553956839e-4,-3.097747873643533e-4,TRUE,TRUE
0.09805755395683453,39.42446043165467,TRUE,NA,0.016282973621103126,0.022077697841726616,6.623309352517986e-4,-3.028403636802787e-4,TRUE,TRUE
0.09805755395683453,40.46762589928058,TRUE,NA,0.01697841726618706,0.02266187050359712,6.79856115107914e-4,-2.9509342166554543e-4,TRUE,TRUE
0.09805755395683453,41.510791366906474,TRUE,NA,0.01767386091127099,0.023246043165467623,6.973812949640287e-4,-2.865339613201524e-4,TRUE,TRUE
0.09805755395683453,42.55395683453237,TRUE,NA,0.018369304556354923,0.023830215827338127,7.149064748201437e-4,-2.771619826441002e-4,TRUE,TRUE
0.09805755395683453,43.59712230215827,TRUE,NA,0.01906474820143884,0.024414388489208627,7.324316546762586e-4,-2.669774856373893e-4,TRUE,TRUE
0.09805755395683453,44.64028776978417,TRUE,NA,0.019760191846522775,0.02499856115107913,7.499568345323737e-4,-2.559804703000189e-4,TRUE,TRUE
0.09805755395683453,45.68345323741007,TRUE,NA,0.020455635491606707,0.025582733812949638,7.67482014388489e-4,-2.4417093663198935e-4,TRUE,TRUE
0.09805755395683453,46.72661870503597,TRUE,NA,0.02115107913669064,0.026166906474820142,7.850071942446041e-4,-2.3154888463330057e-4,TRUE,TRUE
0.09805755395683453,47.76978417266187,TRUE,NA,0.021846522781774576,0.026751079136690645,8.025323741007189e-4,-2.1811431430395216e-4,TRUE,TRUE
0.09805755395683453,48.81294964028777,TRUE,NA,0.022541966426858503,0.027335251798561146,8.200575539568344e-4,-2.0386722564394552e-4,TRUE,TRUE
0.09805755395683453,49.856115107913666,TRUE,NA,0.02323741007194244,0.02791942446043165,8.375827338129494e-4,-1.8880761865327882e-4,TRUE,TRUE
0.09805755395683453,50.899280575539564,TRUE,NA,0.02393285371702637,0.028503597122302153,8.551079136690646e-4,-1.7293549333195334e-4,TRUE,TRUE
0.09805755395683453,51.94244604316547,TRUE,NA,0.024628297362110304,0.02908776978417266,8.7263309352518e-4,-1.5625084967996867e-4,TRUE,TRUE
0.09805755395683453,52.985611510791365,TRUE,NA,0.02532374100719423,0.029671942446043157,8.901582733812939e-4,-1.387536876973237e-4,TRUE,TRUE
0.09805755395683453,54.02877697841726,TRUE,NA,0.026019184652278173,0.030256115107913668,9.076834532374095e-4,-1.2044400738402041e-4,TRUE,TRUE
0.09805755395683453,55.07194244604317,TRUE,NA,0.026714628297362104,0.030840287769784168,9.25208633093525e-4,-1.0132180874005846e-4,TRUE,TRUE
0.09805755395683453,56.115107913669064,TRUE,NA,0.027410071942446032,0.03142446043165467,9.427338129496402e-4,-8.138709176543698e-5,TRUE,TRUE
0.09805755395683453,57.15827338129496,TRUE,NA,0.028105515587529963,0.03200863309352517,9.602589928057554e-4,-6.06398564601564e-5,TRUE,TRUE
0.09805755395683453,58.20143884892086,TRUE,NA,0.028800959232613898,0.03259280575539568,9.777841726618707e-4,-3.9080102824216086e-5,TRUE,TRUE
0.09805755395683453,59.24460431654676,TRUE,NA,0.029496402877697836,0.03317697841726618,9.953093525179853e-4,-1.6707830857616134e-5,TRUE,TRUE
0.09805755395683453,60.28776978417266,TRUE,NA,0.030191846522781767,0.033761151079136686,0.0010128345323741,6.476959439642802e-6,TRUE,TRUE
0.09805755395683453,61.33093525179856,TRUE,NA,0.030887290167865695,0.03434532374100719,0.0010303597122302147,3.047426806756094e-5,TRUE,TRUE
0.09805755395683453,62.374100719424455,TRUE,NA,0.03158273381294963,0.034929496402877694,0.001047884892086331,5.528409502613698e-5,TRUE,TRUE
0.09805755395683453,63.41726618705036,TRUE,NA,0.03227817745803356,0.03551366906474819,0.0010654100719424452,8.090644031537374e-5,TRUE,TRUE
0.09805755395683453,64.46043165467626,TRUE,NA,0.032973621103117495,0.036097841726618694,0.0010829352517985607,1.0734130393526883e-4,TRUE,TRUE
0.09805755395683453,65.50359712230215,TRUE,NA,0.033669064748201416,0.0366820143884892,0.0011004604316546753,1.3458868588582355e-4,TRUE,TRUE
0.09805755395683453,66.54676258992805,TRUE,NA,0.03436450839328535,0.0372661870503597,0.0011179856115107896,1.6264858616703813e-4,TRUE,TRUE
0.09805755395683453,67.58992805755395,TRUE,NA,0.03505995203836929,0.0378503597122302,0.0011355107913669055,1.915210047789106e-4,TRUE,TRUE
0.09805755395683453,68.63309352517985,TRUE,NA,0.03575539568345322,0.03843453237410071,0.0011530359712230217,2.2120594172144186e-4,TRUE,TRUE
0.09805755395683453,69.67625899280576,TRUE,NA,0.03645083932853717,0.03901870503597123,0.001170561151079137,2.5170339699463425e-4,TRUE,TRUE
0.09805755395683453,70.71942446043165,TRUE,NA,0.0371462829736211,0.039602877697841724,0.0011880863309352524,2.8301337059848455e-4,TRUE,TRUE
0.09805755395683453,71.76258992805755,TRUE,NA,0.03784172661870503,0.04018705035971223,0.001205611510791367,3.151358625329947e-4,TRUE,TRUE
0.09805755395683453,72.80575539568345,TRUE,NA,0.038537170263788965,0.04077122302158273,0.001223136690647482,3.4807087279816406e-4,TRUE,TRUE
0.09805755395683453,73.84892086330935,TRUE,NA,0.03923261390887289,0.04135539568345323,0.0012406618705035968,3.818184013939922e-4,TRUE,TRUE
0.09805755395683453,74.89208633093524,TRUE,NA,0.03992805755395683,0.04193956834532373,0.0012581870503597112,4.163784483204806e-4,TRUE,TRUE
0.09805755395683453,75.93525179856115,TRUE,NA,0.04062350119904075,0.04252374100719425,0.0012757122302158273,4.5175101357762646e-4,TRUE,TRUE
0.09805755395683453,76.97841726618705,TRUE,NA,0.04131894484412471,0.04310791366906474,0.001293237410071943,4.879360971654326e-4,TRUE,TRUE
0.09805755395683453,78.02158273381295,TRUE,NA,0.04201438848920863,0.04369208633093524,0.0013107625899280576,5.249336990838978e-4,TRUE,TRUE
0.09805755395683453,79.06474820143885,TRUE,NA,0.042709832134292566,0.04427625899280575,0.001328287769784173,5.627438193330223e-4,TRUE,TRUE
0.09805755395683453,80.10791366906474,TRUE,NA,0.043405275779376494,0.04486043165467626,0.0013458129496402868,6.013664579128072e-4,TRUE,TRUE
0.09805755395683453,81.15107913669064,TRUE,NA,0.04410071942446042,0.04544460431654676,0.001363338129496403,6.408016148232488e-4,TRUE,TRUE
0.09805755395683453,82.19424460431654,TRUE,NA,0.044796163069544356,0.04602877697841726,0.0013808633093525182,6.810492900643503e-4,TRUE,TRUE
0.09805755395683453,83.23741007194245,TRUE,NA,0.04549160671462828,0.04661294964028777,0.001398388489208633,7.221094836361117e-4,TRUE,TRUE
0.09805755395683453,84.28057553956835,TRUE,NA,0.04618705035971224,0.04719712230215827,0.0014159136690647495,7.63982195538532e-4,TRUE,TRUE
0.09805755395683453,85.32374100719424,TRUE,NA,0.04688249400479616,0.04778129496402877,0.0014334388489208635,8.066674257716123e-4,TRUE,TRUE
0.09805755395683453,86.36690647482014,TRUE,NA,0.047577937649880095,0.04836546762589927,0.0014509640287769787,8.50165174335351e-4,TRUE,TRUE
0.09805755395683453,87.41007194244604,TRUE,NA,0.04827338129496402,0.048949640287769776,0.0014684892086330942,8.944754412297485e-4,TRUE,TRUE
0.09805755395683453,88.45323741007194,TRUE,NA,0.04896882494004795,0.04953381294964028,0.0014860143884892086,9.395982264548066e-4,TRUE,TRUE
0.09805755395683453,89.49640287769783,TRUE,NA,0.049664268585131885,0.05011798561151078,0.0015035395683453232,9.855335300105238e-4,TRUE,TRUE
0.09805755395683453,90.53956834532374,TRUE,NA,0.050359712230215806,0.05070215827338129,0.001521064748201437,0.0010322813518969,TRUE,FALSE
0.09805755395683453,91.58273381294964,TRUE,NA,0.05105515587529974,0.05128633093525179,0.0015385899280575526,0.0010798416921139345,TRUE,FALSE
0.09805755395683453,92.62589928057554,TRUE,NA,0.05175059952038369,0.0518705035971223,0.001556115107913669,0.0011282145506616287,TRUE,FALSE
0.09805755395683453,93.66906474820144,TRUE,NA,0.052446043165467623,0.05245467625899279,0.0015736402877697846,0.0011773999275399812,TRUE,FALSE
0.09805755395683453,94.71223021582733,TRUE,NA,0.05314148681055155,0.053038848920863295,0.0015911654676258992,0.0012273978227489938,TRUE,FALSE
0.09805755395683453,95.75539568345323,TRUE,NA,0.05383693045563548,0.053623021582733806,0.001608690647482013,0.001278208236288667,TRUE,FALSE
0.09805755395683453,96.79856115107913,TRUE,NA,0.054532374100719413,0.05420719424460431,0.0016262158273381306,0.001329831168158996,TRUE,FALSE
0.09805755395683453,97.84172661870504,TRUE,NA,0.055227817745803334,0.05479136690647481,0.0016437410071942435,0.0013822666183599876,TRUE,FALSE
0.09805755395683453,98.88489208633094,TRUE,NA,0.05592326139088726,0.05537553956834532,0.0016612661870503585,0.001435514586891637,TRUE,FALSE
0.09805755395683453,99.92805755395683,TRUE,NA,0.056618705035971224,0.05595971223021582,0.0016787913669064748,0.0014895750737539462,TRUE,FALSE
0.09805755395683453,100.97122302158273,TRUE,NA,0.05731414868105515,0.056543884892086324,0.0016963165467625899,0.001544448078946914,TRUE,FALSE
0.09805755395683453,102.01438848920863,TRUE,NA,0.05800959232613908,0.05712805755395682,0.0017138417266187045,0.0016001336024705408,TRUE,FALSE
0.09805755395683453,103.05755395683452,TRUE,NA,0.05870503597122301,0.057712230215827325,0.0017313669064748186,0.0016566316443248279,TRUE,FALSE
0.09805755395683453,104.10071942446042,TRUE,NA,0.05940047961630694,0.05829640287769783,0.0017488920863309347,0.0017139422045097724,TRUE,FALSE
0.09805755395683453,105.14388489208633,TRUE,NA,0.06009592326139086,0.05888057553956833,0.0017664172661870487,0.0017720652830253776,TRUE,FALSE
0.09805755395683453,106.18705035971223,TRUE,NA,0.06079136690647479,0.059464748201438836,0.0017839424460431635,0.0018310008798716419,TRUE,FALSE
0.09805755395683453,107.23021582733813,TRUE,NA,0.06148681055155875,0.06004892086330934,0.001801467625899282,0.0018907489950485631,TRUE,FALSE
0.09805755395683453,108.27338129496403,TRUE,NA,0.06218225419664268,0.06063309352517984,0.001818992805755398,0.0019513096285561447,TRUE,FALSE
0.09805755395683453,109.31654676258992,TRUE,NA,0.06287769784172662,0.061217266187050354,0.001836517985611512,0.002012682780394388,TRUE,FALSE
0.09805755395683453,110.35971223021582,TRUE,NA,0.06357314148681054,0.061801438848920844,0.0018540431654676252,0.0020748684505632886,TRUE,FALSE
0.09805755395683453,111.40287769784172,TRUE,NA,0.06426858513189447,0.06238561151079135,0.00187156834532374,0.00213786663906285,TRUE,FALSE
0.09805755395683453,112.44604316546761,TRUE,NA,0.0649640287769784,0.06296978417266186,0.0018890935251798578,0.0022016773458930668,TRUE,FALSE
0.09805755395683453,113.48920863309353,TRUE,NA,0.06565947242206235,0.06355395683453237,0.0019066187050359716,0.0022663005710539474,TRUE,FALSE
0.09805755395683453,114.53237410071942,TRUE,NA,0.06635491606714627,0.06413812949640288,0.001924143884892086,0.0023317363145454856,TRUE,FALSE
0.09805755395683453,115.57553956834532,TRUE,NA,0.0670503597122302,0.06472230215827338,0.0019416690647481995,0.002397984576367683,TRUE,FALSE
0.09805755395683453,116.61870503597122,TRUE,NA,0.06774580335731414,0.06530647482014389,0.001959194244604316,0.0024650453565205396,TRUE,FALSE
0.09805755395683453,117.66187050359711,TRUE,NA,0.06844124700239806,0.06589064748201438,0.0019767194244604287,0.0025329186550040557,TRUE,FALSE
0.09805755395683453,118.70503597122301,TRUE,NA,0.06913669064748199,0.06647482014388488,0.0019942446043165443,0.0026016044718182286,TRUE,FALSE
0.09805755395683453,119.74820143884891,TRUE,NA,0.06983213429256592,0.06705899280575539,0.0020117697841726613,0.002671102806963061,TRUE,FALSE
0.09805755395683453,120.79136690647482,TRUE,NA,0.07052757793764985,0.06764316546762589,0.002029294964028776,0.0027414136604385535,TRUE,FALSE
0.09805755395683453,121.83453237410072,TRUE,NA,0.07122302158273378,0.06822733812949638,0.0020468201438848897,0.0028125370322447064,TRUE,FALSE
0.09805755395683453,122.87769784172662,TRUE,NA,0.07191846522781774,0.0688115107913669,0.0020643453237410075,0.0028844729223815174,TRUE,FALSE
0.09805755395683453,123.92086330935251,TRUE,NA,0.07261390887290167,0.06939568345323739,0.002081870503597122,0.0029572213308489883,TRUE,FALSE
0.09805755395683453,124.96402877697841,TRUE,NA,0.0733093525179856,0.0699798561151079,0.0020993956834532363,0.003030782257647119,TRUE,FALSE
0.09805755395683453,126.0071942446043,TRUE,NA,0.07400479616306953,0.0705640287769784,0.0021169208633093524,0.003105155702775906,TRUE,FALSE
0.09805755395683453,127.0503597122302,TRUE,NA,0.07470023980815346,0.0711482014388489,0.0021344460431654663,0.0031803416662353552,TRUE,FALSE
0.09805755395683453,128.0935251798561,TRUE,NA,0.07539568345323736,0.0717323741007194,0.002151971223021583,0.003256340148025459,TRUE,FALSE
0.09805755395683453,129.136690647482,TRUE,NA,0.07609112709832128,0.0723165467625899,0.002169496402877697,0.0033331511481462252,TRUE,FALSE
0.09805755395683453,130.1798561151079,TRUE,NA,0.07678657074340521,0.07290071942446041,0.0021870215827338125,0.0034107746665976513,TRUE,FALSE
0.09805755395683453,131.2230215827338,TRUE,NA,0.07748201438848915,0.07348489208633091,0.0022045467625899247,0.003489210703379739,TRUE,FALSE
0.09805755395683453,132.2661870503597,TRUE,NA,0.07817745803357307,0.07406906474820141,0.002222071942446041,0.003568459258492481,TRUE,FALSE
0.09805755395683453,133.30935251798562,TRUE,NA,0.07887290167865704,0.07465323741007195,0.0022395971223021613,0.003648520331935885,TRUE,FALSE
0.09805755395683453,134.3525179856115,TRUE,NA,0.07956834532374096,0.07523741007194244,0.002257122302158275,0.0037293939237099476,TRUE,FALSE
0.09805755395683453,135.3956834532374,TRUE,NA,0.08026378896882488,0.07582158273381295,0.002274647482014389,0.00381108003381467,TRUE,FALSE
0.09805755395683453,136.4388489208633,TRUE,NA,0.08095923261390882,0.07640575539568345,0.0022921726618705027,0.003893578662250053,TRUE,FALSE
0.09805755395683453,137.4820143884892,TRUE,NA,0.08165467625899275,0.07698992805755395,0.0023096978417266184,0.003976889809016092,TRUE,FALSE
0.09805755395683453,138.5251798561151,TRUE,NA,0.08235011990407667,0.07757410071942446,0.0023272230215827324,0.004061013474112793,TRUE,FALSE
0.09805755395683453,139.568345323741,TRUE,NA,0.08304556354916061,0.07815827338129495,0.002344748201438849,0.004145949657540149,TRUE,FALSE
0.09805755395683453,140.6115107913669,TRUE,NA,0.08374100719424454,0.07874244604316545,0.002362273381294962,0.004231698359298168,TRUE,FALSE
0.09805755395683453,141.6546762589928,TRUE,NA,0.08443645083932846,0.07932661870503596,0.0023797985611510764,0.004318259579386847,TRUE,FALSE
0.09805755395683453,142.6978417266187,TRUE,NA,0.0851318944844124,0.07991079136690646,0.002397323741007192,0.0044056333178061815,TRUE,FALSE
0.09805755395683453,143.7410071942446,TRUE,NA,0.08582733812949636,0.08049496402877697,0.002414848920863312,0.004493819574556175,TRUE,FALSE
0.09805755395683453,144.78417266187049,TRUE,NA,0.08652278177458028,0.08107913669064747,0.0024323741007194243,0.004582818349636831,TRUE,FALSE
0.09805755395683453,145.82733812949638,TRUE,NA,0.0872182254196642,0.08166330935251796,0.0024498992805755382,0.004672629643048145,TRUE,FALSE
0.09805755395683453,146.8705035971223,TRUE,NA,0.08791366906474815,0.08224748201438849,0.0024674244604316544,0.004763253454790121,TRUE,FALSE
0.09805755395683453,147.9136690647482,TRUE,NA,0.08860911270983209,0.08283165467625898,0.0024849496402877705,0.004854689784862752,TRUE,FALSE
0.09805755395683453,148.9568345323741,TRUE,NA,0.08930455635491602,0.0834158273381295,0.002502474820143887,0.004946938633266043,TRUE,FALSE
0.09805755395683453,150,TRUE,NA,0.08999999999999994,0.08399999999999999,0.0025199999999999997,0.005039999999999995,TRUE,FALSE
0.09964028776978417,5,TRUE,NA,-0.006666666666666656,0.0028000000000000004,8.400000000000002e-5,-1.0266666666666666e-4,FALSE,FALSE
0.09964028776978417,6.043165467625899,TRUE,NA,-0.005971223021582722,0.0033841726618705032,1.0152517985611514e-4,-1.2173282956368716e-4,FALSE,FALSE
0.09964028776978417,7.086330935251798,TRUE,NA,-0.005275779376498792,0.003968345323741007,1.1905035971223017e-4,-1.3998647413004838e-4,FALSE,FALSE
0.09964028776978417,8.129496402877699,TRUE,NA,-0.004580335731414857,0.0045525179856115115,1.3657553956834543e-4,-1.5742760036575063e-4,FALSE,FALSE
0.09964028776978417,9.172661870503596,TRUE,NA,-0.003884892086330926,0.005136690647482014,1.5410071942446044e-4,-1.740562082707934e-4,FALSE,FALSE
0.09964028776978417,10.215827338129497,TRUE,NA,-0.003189448441246993,0.005720863309352518,1.716258992805755e-4,-1.8987229784517702e-4,FALSE,FALSE
0.09964028776978417,11.258992805755396,TRUE,NA,-0.0024940047961630575,0.006305035971223023,1.891510791366905e-4,-2.0487586908890133e-4,FALSE,FALSE
0.09964028776978417,12.302158273381295,TRUE,NA,-0.0017985611510791281,0.006889208633093525,2.0667625899280597e-4,-2.1906692200196693e-4,FALSE,FALSE
0.09964028776978417,13.345323741007194,TRUE,NA,-0.0011031175059951952,0.0074733812949640275,2.2420143884892073e-4,-2.324454565843726e-4,FALSE,FALSE
0.09964028776978417,14.388489208633093,TRUE,NA,-4.0767386091126404e-4,0.008057553956834532,2.4172661870503623e-4,-2.450114728361198e-4,FALSE,FALSE
0.09964028776978417,15.431654676258992,TRUE,NA,2.877697841726671e-4,0.008641726618705034,2.5925179856115096e-4,-2.56764970757207e-4,TRUE,TRUE
0.09964028776978417,16.47482014388489,TRUE,NA,9.832134292566e-4,0.009225899280575538,2.7677697841726616e-4,-2.6770595034763547e-4,TRUE,TRUE
0.09964028776978417,17.51798561151079,TRUE,NA,0.0016786570743405355,0.009810071942446041,2.943021582733814e-4,-2.7783441160740476e-4,TRUE,TRUE
0.09964028776978417,18.561151079136692,TRUE,NA,0.002374100719424466,0.010394244604316545,3.118273381294963e-4,-2.871503545365145e-4,TRUE,TRUE
0.09964028776978417,19.60431654676259,TRUE,NA,0.0030695443645083987,0.010978417266187047,3.293525179856113e-4,-2.9565377913496515e-4,TRUE,TRUE
0.09964028776978417,20.647482014388487,TRUE,NA,0.0037649880095923325,0.011562589928057553,3.468776978417266e-4,-3.033446854027569e-4,TRUE,TRUE
0.09964028776978417,21.690647482014388,TRUE,NA,0.004460431654676267,0.012146762589928056,3.644028776978417e-4,-3.102230733398891e-4,TRUE,TRUE
0.09964028776978417,22.73381294964029,TRUE,NA,0.005155875299760199,0.01273093525179856,3.819280575539568e-4,-3.1628894294636223e-4,TRUE,TRUE
0.09964028776978417,23.776978417266186,TRUE,NA,0.005851318944844133,0.013315107913669062,3.99453237410072e-4,-3.2154229422217616e-4,TRUE,TRUE
0.09964028776978417,24.820143884892087,TRUE,NA,0.006546762589928068,0.013899280575539566,4.1697841726618745e-4,-3.2598312716733115e-4,TRUE,TRUE
0.09964028776978417,25.863309352517984,TRUE,NA,0.0072422062350119935,0.01448345323741007,4.345035971223021e-4,-3.2961144178182624e-4,TRUE,TRUE
0.09964028776978417,26.906474820143885,TRUE,NA,0.007937649880095928,0.015067625899280575,4.5202877697841725e-4,-3.324272380656625e-4,TRUE,TRUE
0.09964028776978417,27.949640287769782,TRUE,NA,0.008633093525179858,0.015651798561151075,4.695539568345322e-4,-3.3443051601883946e-4,TRUE,TRUE
0.09964028776978417,28.992805755395683,TRUE,NA,0.009328537170263796,0.016235971223021582,4.8707913669064797e-4,-3.356212756413578e-4,TRUE,TRUE
0.09964028776978417,30.035971223021583,TRUE,NA,0.010023980815347725,0.016820143884892086,5.046043165467622e-4,-3.3599951693321555e-4,TRUE,TRUE
0.09964028776978417,31.07913669064748,TRUE,NA,0.01071942446043166,0.017404316546762586,5.221294964028778e-4,-3.3556523989441544e-4,TRUE,TRUE
0.09964028776978417,32.122302158273385,TRUE,NA,0.011414868105515594,0.017988489208633093,5.396546762589933e-4,-3.34318444524956e-4,TRUE,TRUE
0.09964028776978417,33.16546762589928,TRUE,NA,0.012110311750599524,0.018572661870503594,5.571798561151078e-4,-3.3225913082483643e-4,TRUE,TRUE
0.09964028776978417,34.20863309352518,TRUE,NA,0.01280575539568346,0.019156834532374097,5.747050359712228e-4,-3.293872987940579e-4,TRUE,TRUE
0.09964028776978417,35.25179856115108,TRUE,NA,0.01350119904076739,0.019741007194244597,5.922302158273382e-4,-3.2570294843262094e-4,TRUE,TRUE
0.09964028776978417,36.294964028776974,TRUE,NA,0.014196642685851319,0.0203251798561151,6.097553956834533e-4,-3.2120607974052423e-4,TRUE,TRUE
0.09964028776978417,37.33812949640288,TRUE,NA,0.014892086330935259,0.020909352517985612,6.27280575539568e-4,-3.1589669271776767e-4,TRUE,TRUE
0.09964028776978417,38.381294964028775,TRUE,NA,0.015587529976019195,0.021493525179856116,6.448057553956839e-4,-3.097747873643533e-4,TRUE,TRUE
0.09964028776978417,39.42446043165467,TRUE,NA,0.016282973621103126,0.022077697841726616,6.623309352517986e-4,-3.028403636802787e-4,TRUE,TRUE
