time,e,omega,d,p,xi,gY,pi,i_rate,lambda_t,r0_t,debt_stress
740.6,0.635062695209887,0.73984818385811,-2,1.1761943281969,1,0.005,0.26015181614189,-0.0403728570379375,58.8,0.0749354801775437,0
740.65,0.63474524323189,0.739977313267857,-2,1.17572759545316,1,0.005,0.260022686732143,-0.0403987518962888,58.8,0.0749355261618116,0
740.7,0.634427949940208,0.740105290768469,-2,1.17526335376649,1,0.005,0.259894709231531,-0.0404244163237431,58.8,0.0749355721133662,0
740.75,0.634110815255516,0.740232116341701,-2,1.17480160434016,1,0.005,0.259767883658299,-0.0404498503166863,58.8,0.0749356180322307,0
740.8,0.633793839098531,0.740357789974799,-2,1.17434234836988,1,0.005,0.259642210025201,-0.0404750538726022,58.8,0.0749356639184283,0
740.85,0.633477021390009,0.740482311660488,-2,1.17388558704379,1,0.005,0.259517688339512,-0.0405000269900709,58.8,0.0749357097719822,0
740.9,0.633160362050746,0.740605681396977,-2,1.17343132154247,1,0.005,0.259394318603023,-0.0405247696687687,58.8,0.0749357555929155,0
740.95,0.632843861001577,0.740727899187947,-2,1.17297955303891,1,0.005,0.259272100812053,-0.0405492819094663,58.8,0.0749358013812513,0
741,0.632527518163376,0.740848965042547,-2,1.17253028269858,1,0.005,0.259151034957453,-0.0405735637140286,58.8,0.0749358471370127,0
741.05,0.632211333457058,0.740968878975396,-2,1.17208351167939,1,0.005,0.259031121024604,-0.0405976150854135,58.8,0.0749358928602229,0
741.1,0.631895306803577,0.741087641006569,-2,1.17163924113173,1,0.005,0.258912358993431,-0.0406214360276709,58.8,0.0749359385509048,0
741.15,0.631579438123925,0.741205251161598,-2,1.17119747219845,1,0.005,0.258794748838402,-0.0406450265459419,58.8,0.0749359842090816,0
741.2,0.631263727339137,0.741321709471466,-2,1.17075820601487,1,0.005,0.258678290528534,-0.0406683866464575,58.8,0.0749360298347762,0
741.25,0.630948174370284,0.741437015972603,-2,1.1703214437088,1,0.005,0.258562984027397,-0.0406915163365381,58.8,0.0749360754280117,0
741.3,0.630632779138477,0.741551170706878,-2,1.16988718640054,1,0.005,0.258448829293122,-0.0407144156245923,58.8,0.0749361209888111,0
741.35,0.630317541564869,0.741664173721598,-2,1.1694554352029,1,0.005,0.258335826278402,-0.0407370845201158,58.8,0.0749361665171975,0
741.4,0.630002461570649,0.741776025069502,-2,1.16902619122116,1,0.005,0.258223974930498,-0.0407595230336908,58.8,0.0749362120131937,0
741.45,0.629687539077048,0.741886724808752,-2,1.16859945555313,1,0.005,0.258113275191248,-0.0407817311769844,58.8,0.0749362574768227,0
741.5,0.629372774005335,0.741996273002934,-2,1.16817522928914,1,0.005,0.258003726997066,-0.0408037089627481,58.8,0.0749363029081075,0
741.55,0.629058166276819,0.742104669721051,-2,1.16775351351201,1,0.005,0.257895330278949,-0.0408254564048168,58.8,0.074936348307071,0
741.6,0.628743715812848,0.742211915037515,-2,1.1673343092971,1,0.005,0.257788084962485,-0.0408469735181073,58.8,0.0749363936737362,0
741.65,0.628429422534808,0.742318009032146,-2,1.16691761771232,1,0.005,0.257681990967854,-0.0408682603186178,58.8,0.0749364390081258,0
741.7,0.628115286364128,0.742422951790161,-2,1.16650343981806,1,0.005,0.257577048209839,-0.0408893168234264,58.8,0.0749364843102628,0
741.75,0.627801307222273,0.742526743402178,-2,1.16609177666731,1,0.005,0.257473256597822,-0.0409101430506906,58.8,0.07493652958017,0
741.8,0.627487485030747,0.742629383964201,-2,1.16568262930555,1,0.005,0.257370616035799,-0.0409307390196459,58.8,0.0749365748178704,0
741.85,0.627173819711097,0.742730873577623,-2,1.16527599877083,1,0.005,0.257269126422377,-0.0409511047506045,58.8,0.0749366200233867,0
741.9,0.626860311184904,0.742831212349212,-2,1.16487188609376,1,0.005,0.257168787650788,-0.0409712402649549,58.8,0.0749366651967417,0
741.95,0.626546959373793,0.742930400391115,-2,1.16447029229748,1,0.005,0.257069599608885,-0.0409911455851603,58.8,0.0749367103379582,0
742,0.626233764199425,0.743028437820845,-2,1.16407121839772,1,0.005,0.256971562179155,-0.0410108207347575,58.8,0.0749367554470591,0
742.05,0.6259207255835,0.74312532476128,-2,1.16367466540272,1,0.005,0.25687467523872,-0.0410302657383565,58.8,0.074936800524067,0
742.1,0.625607843447761,0.743221061340655,-2,1.16328063431335,1,0.005,0.256778938659345,-0.0410494806216382,58.8,0.0749368455690048,0
742.15,0.625295117713985,0.743315647692559,-2,1.162889126123,1,0.005,0.256684352307441,-0.0410684654113545,58.8,0.0749368905818951,0
742.2,0.624982548303993,0.743409083955928,-2,1.16250014181765,1,0.005,0.256590916044072,-0.0410872201353265,58.8,0.0749369355627607,0
742.25,0.624670135139641,0.743501370275036,-2,1.16211368237585,1,0.005,0.256498629724964,-0.0411057448224437,58.8,0.0749369805116243,0
