time,e,omega,d,p,xi,gY,pi,i_rate,lambda_t,r0_t,debt_stress
0.7,0.99,0.799947757092349,0.554479396481315,1.00400121397636,1.75515184316753,0.417433944042698,0.200052242907651,0.00662594562941721,59.9814677437452,0.035589668634742,0
0.75,0.99,0.80150917710842,0.541135645083766,1.00392946939175,1.75178622317694,0.398658945289973,0.19849082289158,0.00631293390376672,59.9814525325601,0.0355901537830329,0
0.8,0.99,0.803073644864102,0.528562659614301,1.00381185040571,1.74840185444435,0.379847358990419,0.196926355135898,0.00599931203942507,59.9814373090859,0.0355906393251696,0
0.85,0.99,0.804641166308287,0.516723127937249,1.00364885369438,1.74499936882963,0.360999113790849,0.195358833691713,0.0056850788461477,59.981422073313,0.0355911252614632,0
0.9,0.99,0.806211747401476,0.505582428247313,1.00344097541308,1.74157938654648,0.342114138198884,0.193788252598524,0.00537023313136735,59.9814068252318,0.0355916115922249,0
0.95,0.99,0.807785394115807,0.495108458344452,1.00318871099105,1.73814251624209,0.323192360582684,0.192214605884193,0.00505477370018949,59.9813915648326,0.0355920983177661,0
1,0.99,0.809362112435071,0.4852714789153,1.00289255493403,1.73468935508127,0.304233709170685,0.190637887564929,0.00473869935538797,59.9813762921059,0.0355925854383985,0
1.05,0.99,0.810941908354743,0.476043969495713,1.00255300063422,1.73122048883455,0.285238112051314,0.189058091645257,0.00442200889740022,59.981361007042,0.0355930729544341,0
1.1,0.99,0.812524787881999,0.467400497016868,1.00217054018818,1.72773649197042,0.26620549717272,0.187475212118001,0.00410470112432285,59.9813457096312,0.0355935608661849,0
1.15,0.99,0.81411075703574,0.459317595874486,1.00174566422227,1.72423792775127,0.247135792342505,0.18588924296426,0.00378677483190704,59.9813303998639,0.0355940491739633,0
1.2,0.99,0.815699821846615,0.451773658438399,1.00127886172543,1.72072534833275,0.228028925227443,0.184300178153385,0.00346822881355395,59.9813150777305,0.035594537878082,0
1.25,0.99,0.817291988357046,0.444748835362884,1.00077061988914,1.71719929486644,0.208884823353208,0.182708011642954,0.00314906186031013,59.9812997432212,0.0355950269788537,0
1.3,0.99,0.818887262621248,0.438224945131049,1.00022142395455,1.71366029760549,0.189703414104103,0.181112737378752,0.002829272760863,59.9812843963265,0.0355955164765917,0
1.35,0.99,0.820485650705252,0.43218539222828,0.999631757066493,1.71010887601307,0.170484624722775,0.179514349294748,0.00250886030153606,59.9812690370366,0.0355960063716091,0
1.4,0.99,0.822087158686931,0.426615093426092,0.999002100134341,1.70654553887348,0.151228382309952,0.177912841313069,0.00218782326628458,59.9812536653419,0.0355964966642194,0
1.45,0.99,0.823691792656022,0.421500411715314,0.998332931699499,1.70297078440559,0.131934613824148,0.176308207343978,0.00186616043669059,59.9812382812327,0.0355969873547366,0
1.5,0.99,0.825299558714147,0.416829097480831,0.997624727809405,1.69938510037855,0.112603246081404,0.174700441285853,0.00154387059195865,59.9812228846992,0.0355974784434746,0
1.55,0.99,0.826910462974839,0.412590236559848,0.996877961897876,1.69578896422952,0.0932342057549985,0.173089537025161,0.00122095250891088,59.9812074757318,0.0355979699307476,0
1.6,0.99,0.828524511563562,0.408774204872645,0.996093104671657,1.69218284318318,0.0738274193751743,0.171475488436438,0.000897404961982526,59.9811920543207,0.03559846181687,0
1.65,0.99,0.830141710617739,0.405372629359446,0.995270624003009,1.68856719437301,0.0543828133288545,0.169858289382261,0.00057322672321717,59.9811766204563,0.0355989541021567,0
1.7,0.99,0.831762066286771,0.402378354999616,0.994410984828198,1.68494246496395,0.0349003138593681,0.168237933713229,0.000248416562262134,59.9811611741288,0.0355994467869225,0
1.75,0.99,0.833385584732062,0.399785417730442,0.993514649051718,1.68130909227654,0.015379847066169,0.166614415267938,-7.7026753636189e-05,59.9811457153285,0.0355999398714825,0
1.8,0.99,0.835012272127043,0.397545617745274,0.992582075456102,1.6776675039121,0.005,0.164987727872957,-0.000403104459637108,59.9811302440457,0.0356004333561524,0
1.85,0.99,0.836642134657208,0.395366013380407,0.991613719613439,1.67401811786856,0.005,0.163357865342792,-0.000729817793312923,59.9811147602705,0.0356009272412475,0
1.9,0.99,0.838275178520119,0.393191001750905,0.990610033811552,1.67036134268393,0.005,0.161724821479881,-0.00105716799464961,59.9810992639932,0.0356014215270839,0
1.95,0.99,0.839911409925393,0.391020582806666,0.989571466987615,1.66669757759148,0.005,0.160088590074607,-0.00138515630604503,59.9810837552042,0.0356019162139776,0
2,0.99,0.841550835094722,0.388854763345117,0.988498464664547,1.66302721264638,0.005,0.158449164905278,-0.00171378397231176,59.9810682338935,0.0356024113022449,0
2.05,0.99,0.843193460262189,0.386693550177812,0.987391468800414,1.6593506286339,0.005,0.156806539737811,-0.00204305224074151,59.9810527000515,0.0356029067922025,0
2.1,0.99,0.844839291673804,0.384536950129903,0.986250917867012,1.65566819757588,0.005,0.155160708326196,-0.00237296236101161,59.9810371536684,0.0356034026841672,0
2.15,0.99,0.846488335587844,0.382384970040523,0.985077246705647,1.65198028261552,0.005,0.153511664412156,-0.00270351558525278,59.9810215947343,0.035603898978456,0
2.2,0.99,0.8481405982748,0.380237616762732,0.983870886497403,1.64828723820482,0.005,0.1518594017252,-0.00303471316803919,59.9810060232395,0.0356043956753861,0
2.25,0.99,0.849796086017403,0.378094897163541,0.982632264716497,1.64458941023424,0.005,0.150203913982597,-0.00336655636639334,59.9809904391741,0.0356048927752752,0
2.3,0.99,0.851454805110647,0.375956818123944,0.981361805087803,1.64088713616253,0.005,0.148545194889353,-0.00369904643979071,59.9809748425285,0.0356053902784409,0
2.35,0.99,0.853116761861813,0.373823386538938,0.980059927548381,1.63718074514634,0.005,0.146883238138187,-0.00403218465016448,59.9809592332926,0.0356058881852012,0
2.4,0.99,0.854781962590494,0.371694609317558,0.978727048212851,1.63347055816963,0.005,0.145218037409506,-0.00436597226191053,59.9809436114568,0.0356063864958744,0
2.45,0.99,0.856450413628618,0.369570493382897,0.977363579342489,1.62975688817272,0.005,0.143549586371382,-0.00470041054189209,59.9809279770111,0.035606885210779,0
2.5,0.99,0.858122121320472,0.367451045672139,0.975969929317911,1.62604004018088,0.005,0.141877878679528,-0.00503550075944466,59.9809123299458,0.0356073843302335,0
2.55,0.99,0.859797092022726,0.365336273136585,0.974546502615229,1.62232031143254,0.005,0.140202907977274,-0.00537124418638071,59.980896670251,0.035607883854557,0
2.6,0.99,0.861475332104458,0.363226182741677,0.97309369978553,1.61859799150682,0.005,0.138524667895542,-0.00570764209699461,59.9808809979169,0.0356083837840686,0
2.65,0.99,0.863156847947179,0.36112078146703,0.971611917437579,1.61487336245047,0.005,0.136843152052821,-0.00604469576806743,59.9808653129335,0.0356088841190878,0
2.7,0.99,0.864841645944853,0.359020076306457,0.970101548224035,1.61114669890002,0.005,0.135158354055147,-0.0063824064788717,59.980849615291,0.0356093848599341,0
2.75,0.99,0.866529732503928,0.356924074267998,0.968562980828933,1.60741826821892,0.005,0.133470267496072,-0.00672077551117665,59.9808339049796,0.0356098860069274,0
2.8,0.99,0.868221114043355,0.354832782373946,0.966996599960354,1.60368833061309,0.005,0.131778885956645,-0.00705980414925277,59.9808181819894,0.0356103875603878,0
2.85,0.99,0.869915796994614,0.352746207660877,0.965402786344996,1.59995713925308,0.005,0.130084203005386,-0.00739949367987661,59.9808024463104,0.0356108895206358,0
2.9,0.99,0.87161378780174,0.350664357179676,0.963781916724655,1.59622494040105,0.005,0.12838621219826,-0.0077398453923358,59.9807866979328,0.0356113918879919,0
2.95,0.99,0.873315092921344,0.348587237995564,0.962134363855867,1.59249197353179,0.005,0.126684907078656,-0.00808086057843405,59.9807709368467,0.0356118946627768,0
3,0.99,0.875019718822641,0.346514857188128,0.960460496511881,1.58875847145337,0.005,0.124980281177359,-0.00842254053249586,59.9807551630421,0.0356123978453118,0
3.05,0.99,0.876727671987473,0.344447221851348,0.958760679486918,1.58502466042697,0.005,0.123272328012527,-0.0087648865513716,59.9807393765092,0.035612901435918,0
3.1,0.99,0.878438958910335,0.342384339093625,0.957035273602667,1.58129076028551,0.005,0.121561041089665,-0.00910789993444241,59.980723577238,0.035613405434917,0
3.15,0.99,0.880153586098396,0.340326216037809,0.955284635716885,1.57755698455124,0.005,0.119846413901604,-0.00945158198362502,59.9807077652186,0.0356139098426306,0
3.2,0.99,0.881871560071528,0.338272859821228,0.953509118734029,1.5738235405521,0.005,0.118128439928472,-0.00979593400337686,59.980691940441,0.0356144146593808,0
3.25,0.99,0.883592887362331,0.336224277595714,0.951709071617823,1.57009062953685,0.005,0.116407112637669,-0.0101409573007009,59.9806761028954,0.0356149198854898,0
3.3,0.99,0.885317574516152,0.334180476527632,0.949884839405657,1.56635844678907,0.005,0.114682425483848,-0.0104866531851508,59.9806602525717,0.0356154255212802,0
3.35,0.99,0.887045628091117,0.332141463797911,0.948036763224751,1.56262718173984,0.005,0.112954371908883,-0.0108330229688355,59.98064438946,0.0356159315670747,0
3.4,0.99,0.888777054658152,0.330107246602068,0.946165180309985,1.55889701807911,0.005,0.111222945341848,-0.0111800679664247,59.9806285135504,0.0356164380231962,0
3.45,0.99,0.890511860801008,0.328077832150239,0.944270424023308,1.55516813386586,0.005,0.109488139198992,-0.0115277894951535,59.9806126248327,0.0356169448899679,0
3.5,0.99,0.892250053116288,0.326053227667208,0.942352823874667,1.55144070163689,0.005,0.107749946883712,-0.0118761888748275,59.9805967232972,0.0356174521677134,0
3.55,0.99,0.893991638213469,0.324033440392431,0.940412705544357,1.54771488851429,0.005,0.106008361786531,-0.0122252674278281,59.9805808089337,0.0356179598567561,0
3.6,0.99,0.895736622714933,0.322018477580073,0.938450390906721,1.54399085631153,0.005,0.104263377285067,-0.0125750264791169,59.9805648817323,0.0356184679574202,0
3.65,0.99,0.897485013255983,0.320008346499026,0.936466198055137,1.54026876163826,0.005,0.102514986744017,-0.0129254673562413,59.980548941683,0.0356189764700298,0
3.7,0.99,0.899236816484878,0.318003054432947,0.934460441328212,1.53654875600368,0.005,0.100763183515122,-0.0132765913893393,59.9805329887758,0.0356194853949092,0
3.75,0.99,0.900992039062851,0.316002608680281,0.932433431337115,1.53283098591853,0.005,0.0990079609371493,-0.0136283999111448,59.9805170230006,0.0356199947323831,0
3.8,0.99,0.902750687664138,0.314007016554291,0.930385474993986,1.52911559299577,0.005,0.0972493123358622,-0.0139808942569921,59.9805010443474,0.0356205044827764,0
3.85,0.99,0.904512768976002,0.312016285383089,0.928316875541353,1.52540271404971,0.005,0.0954872310239976,-0.0143340757648217,59.9804850528063,0.0356210146464142,0
3.9,0.99,0.906278289698761,0.310030422509662,0.926227932582501,1.52169248119394,0.005,0.093721710301239,-0.0146879457751849,59.980469048367,0.0356215252236218,0
3.95,0.99,0.908047256545808,0.308049435291902,0.92411894211273,1.51798502193768,0.005,0.0919527434541919,-0.015042505631249,59.9804530310197,0.0356220362147249,0
4,0.99,0.909819676243642,0.306073331102637,0.921990196551432,1.51428045928085,0.005,0.0901803237563576,-0.0153977566788025,59.9804370007543,0.0356225476200494,0
4.05,0.99,0.911595555531892,0.304102117329655,0.919841984774959,1.51057891180765,0.005,0.0884044444681082,-0.0157537002662601,59.9804209575606,0.0356230594399212,0
4.1,0.99,0.91337490116334,0.302135801375739,0.917674592150201,1.5068804937788,0.005,0.0866250988366605,-0.016110337744668,59.9804049014287,0.0356235716746667,0
4.15,0.99,0.915157719903949,0.300174390658691,0.915488300568836,1.50318531522237,0.005,0.0848422800960505,-0.0164676704677087,59.9803888323484,0.0356240843246125,0
4.2,0.99,0.916944018532892,0.298217892611366,0.913283388482194,1.49949348202314,0.005,0.083055981467108,-0.0168256997917066,59.9803727503096,0.0356245973900855,0
4.25,0.99,0.91873380384257,0.296266314681698,0.911060130936703,1.49580509601068,0.005,0.0812661961574301,-0.0171844270756327,59.9803566553024,0.0356251108714125,0
4.3,0.99,0.920527082638644,0.294319664332729,0.908818799609844,1.49212025504594,0.005,0.0794729173613562,-0.0175438536811102,59.9803405473165,0.035625624768921,0
4.35,0.99,0.922323861740059,0.29237794904264,0.906559662846594,1.48843905310651,0.005,0.0776761382599414,-0.0179039809724193,59.9803244263418,0.0356261390829384,0
4.4,0.99,0.924124147979069,0.290441176304781,0.904282985696309,1.48476158037048,0.005,0.0758758520209308,-0.0182648103165026,59.9803082923684,0.0356266538137925,0
4.45,0.99,0.925927948201266,0.288509353627699,0.901989029949988,1.48108792329897,0.005,0.0740720517987341,-0.0186263430829703,59.980292145386,0.0356271689618114,0
4.5,0.99,0.927735269265601,0.286582488535167,0.899678054177908,1.47741816471723,0.005,0.0722647307343988,-0.0189885806441051,59.9802759853844,0.0356276845273233,0
4.55,0.99,0.929546118044416,0.284660588566216,0.897350313767563,1.47375238389442,0.005,0.0704538819555842,-0.0193515243748681,59.9802598123537,0.0356282005106566,0
4.6,0.99,0.931360501423464,0.282743661275164,0.895006060961893,1.47009065662209,0.005,0.0686394985765358,-0.0197151756529032,59.9802436262836,0.0356287169121402,0
4.65,0.99,0.933178426301942,0.280831714231642,0.892645544897755,1.46643305529127,0.005,0.0668215736980584,-0.0200795358585429,59.980227427164,0.035629233732103,0
4.7,0.99,0.934999899592509,0.278924755020629,0.890269011644602,1.46277964896821,0.005,0.0650001004074907,-0.0204446063748133,59.9802112149847,0.0356297509708743,0
4.75,0.99,0.936824928221322,0.27702279124248,0.887876704243347,1.45913050346894,0.005,0.0631750717786781,-0.0208103885874395,59.9801949897356,0.0356302686287834,0
4.8,0.99,0.938653519128053,0.275125830512954,0.885468862745373,1.45548568143237,0.005,0.0613464808719473,-0.0211768838848508,59.9801787514065,0.0356307867061602,0
4.85,0.99,0.940485679265921,0.273233880463247,0.883045724251665,1.45184524239219,0.005,0.0595143207340788,-0.021544093658186,59.9801624999872,0.0356313052033345,0
4.9,0.99,0.942321415601718,0.271346948740019,0.880607522952025,1.44820924284753,0.005,0.0576785843982818,-0.0219120193012985,59.9801462354675,0.0356318241206366,0
4.95,0.99,0.944160735115834,0.269465043005428,0.878154490164363,1.44457773633226,0.005,0.0558392648841665,-0.022280662210762,59.9801299578373,0.0356323434583969,0
5,0.99,0.946003644802282,0.267588170937154,0.875686854374014,1.44095077348311,0.005,0.0539963551977183,-0.0226500237858754,59.9801136670863,0.035632863216946,0
5.05,0.99,0.947850151668729,0.265716340228437,0.873204841273077,1.43732840210653,0.005,0.0521498483312709,-0.0230201054286684,59.9800973632044,0.035633383396615,0
5.1,0.99,0.94970026273652,0.2638495585881,0.870708673799741,1.43371066724436,0.005,0.0502997372634797,-0.0233909085439066,59.9800810461812,0.035633903997735,0
5.15,0.99,0.951553985040705,0.261987833740584,0.868198572177576,1.43009761123828,0.005,0.0484460149592951,-0.0237624345390971,59.9800647160067,0.0356344250206374,0
5.2,0.99,0.953411325630064,0.260131173425978,0.865674753954776,1.42648927379301,0.005,0.046588674369936,-0.0241346848244936,59.9800483726705,0.0356349464656538,0
5.25,0.99,0.955272291567138,0.258279585400045,0.863137434043324,1.42288569203843,0.005,0.0447277084328623,-0.0245076608131019,59.9800320161625,0.0356354683331162,0
5.3,0.99,0.957136889928251,0.256433077434258,0.860586824758064,1.41928690059051,0.005,0.0428631100717489,-0.0248813639206853,59.9800156464724,0.0356359906233567,0
5.35,0.99,0.959005127803542,0.254591657315828,0.858023135855663,1.41569293161101,0.005,0.0409948721964583,-0.0252557955657699,59.9799992635899,0.0356365133367077,0
5.4,0.99,0.960877012296986,0.252755332847736,0.855446574573444,1.4121038148662,0.005,0.0391229877030136,-0.0256309571696501,59.9799828675047,0.0356370364735019,0
5.45,0.99,0.962752550526428,0.25092411184876,0.85285734566807,1.40851957778431,0.005,0.0372474494735721,-0.0260068501563936,59.9799664582067,0.035637560034072,0
5.5,0.99,0.964631749623603,0.249098002153511,0.850255651454075,1.40494024551199,0.005,0.035368250376397,-0.0263834759528476,59.9799500356855,0.0356380840187513,0
5.55,0.99,0.966514616734168,0.247277011612459,0.84764169184221,1.40136584096965,0.005,0.0334853832658316,-0.0267608359886434,59.9799335999309,0.0356386084278732,0
5.6,0.99,0.968401159017728,0.245461148091967,0.845015664377603,1.39779638490572,0.005,0.0315988409822716,-0.0271389316962023,59.9799171509326,0.0356391332617711,0
5.65,0.99,0.970291383647862,0.243650419474321,0.84237776427772,1.39423189594983,0.005,0.0297086163521376,-0.0275177645107411,59.9799006886802,0.035639658520779,0
5.7,0.99,0.972185297812152,0.241844833657761,0.839728184470108,1.39067239066509,0.005,0.0278147021878481,-0.027897335870277,59.9798842131635,0.0356401842052311,0
5.75,0.99,0.974082908712208,0.240044398556511,0.837067115629896,1.3871178835991,0.005,0.0259170912877923,-0.028277647215634,59.9798677243721,0.0356407103154616,0
5.8,0.99,0.975984223563698,0.238249122100811,0.834394746217085,1.38356838733421,0.005,0.0240157764363025,-0.0286586999904473,59.9798512222958,0.0356412368518052,0
5.85,0.99,0.977889249596374,0.236459012236948,0.831711262513572,1.38002391253664,0.005,0.0221107504036264,-0.0290404956411697,59.9798347069242,0.0356417638145966,0
5.9,0.99,0.979797994054099,0.234674076927289,0.82901684865992,1.37648446800471,0.005,0.0202020059459006,-0.0294230356170765,59.979818178247,0.0356422912041711,0
5.95,0.99,0.981710464194878,0.232894324150309,0.826311686691855,1.37295006071601,0.005,0.0182895358051218,-0.0298063213702715,59.9798016362539,0.0356428190208639,0
6,0.99,0.98362666729088,0.231119761900624,0.823595956576497,1.36942069587372,0.005,0.01637333270912,-0.0301903543556919,59.9797850809344,0.0356433472650106,0
6.05,0.99,0.985546610628469,0.229350398189023,0.820869836248296,1.36589637695196,0.005,0.0144533893715307,-0.0305751360311145,59.9797685122783,0.0356438759369471,0
6.1,0.99,0.987470301508233,0.227586241042498,0.818133501644685,1.36237710574024,0.005,0.0125296984917669,-0.0309606678571607,59.9797519302752,0.0356444050370094,0
6.15,0.99,0.989397747245008,0.225827298504277,0.815387126741431,1.35886288238703,0.005,0.0106022527549918,-0.0313469512973023,59.9797353349147,0.0356449345655338,0
6.2,0.99,0.99,0.224072506981009,0.812641287665222,1.35536237433893,0.005,0.01,-0.0314681967842854,59.9797187261864,0.035645464522857,0
6.25,0.99,0.99,0.222318013751901,0.809933372194501,1.35190657686637,0.005,0.01,-0.0314689923639735,59.9797021040799,0.0356459949093157,0
6.3,0.99,0.99,0.22056433607142,0.807257497269047,1.34849039704033,0.005,0.01,-0.0314697885878705,59.979685468585,0.035646525725247,0
6.35,0.99,0.99,0.218810865028169,0.804619112298916,1.34511821183263,0.005,0.01,-0.0314705854564824,59.979668819691,0.0356470569709883,0
6.4,0.99,0.99,0.217057835119169,0.802015186281822,1.3417873123983,0.005,0.01,-0.0314713829703155,59.9796521573878,0.035647588646877,0
6.45,0.99,0.99,0.215305199903322,0.799445577080181,1.33849741249706,0.005,0.01,-0.0314721811298766,59.9796354816647,0.0356481207532511,0
6.5,0.99,0.99,0.213552963617002,0.796909621052419,1.33524778980959,0.005,0.01,-0.0314729799356727,59.9796187925115,0.0356486532904485,0
6.55,0.99,0.99,0.211801125383841,0.794406726778174,1.33203778616154,0.005,0.01,-0.0314737793882113,59.9796020899177,0.0356491862588075,0
6.6,0.99,0.99,0.21004968507178,0.791936308562927,1.32886675077699,0.005,0.01,-0.0314745794880002,59.9795853738728,0.0356497196586668,0
6.65,0.99,0.99,0.208298642548765,0.789497794316693,1.32573404699571,0.005,0.01,-0.0314753802355477,59.9795686443664,0.0356502534903651,0
6.7,0.99,0.99,0.206547997683051,0.787090625313074,1.32263905206465,0.005,0.01,-0.0314761816313623,59.9795519013881,0.0356507877542415,0
6.75,0.99,0.99,0.204797750342849,0.784714255638458,1.31958115656724,0.005,0.01,-0.031476983675953,59.9795351449274,0.0356513224506353,0
6.8,0.99,0.99,0.203047900396347,0.78236815184059,1.31655976408087,0.005,0.01,-0.031477786369829,59.9795183749738,0.035651857579886,0
6.85,0.99,0.99,0.201298447711733,0.780051792586242,1.31357429084262,0.005,0.01,-0.0314785897135002,59.9795015915169,0.0356523931423334,0
6.9,0.99,0.99,0.199549392157208,0.777764668319919,1.31062416541326,0.005,0.01,-0.0314793937074765,59.9794847945461,0.0356529291383177,0
6.95,0.99,0.99,0.197800733600977,0.775506280932776,1.30770882835053,0.005,0.01,-0.0314801983522684,59.979467984051,0.0356534655681789,0
7,0.99,0.99,0.196052471911253,0.773276143442618,1.30482773189285,0.005,0.01,-0.0314810036483868,59.9794511600211,0.0356540024322579,0
7.05,0.99,0.99,0.194304606956257,0.771073779684574,1.30198033965296,0.005,0.01,-0.0314818095963428,59.9794343224459,0.0356545397308952,0
7.1,0.99,0.99,0.192557138604218,0.768898724012051,1.29916612632132,0.005,0.01,-0.031482616196648,59.9794174713149,0.035655077464432,0
7.15,0.99,0.99,0.19081006672337,0.766750521007552,1.29638457737876,0.005,0.01,-0.0314834234498143,59.9794006066175,0.0356556156332095,0
7.2,0.99,0.99,0.189063391181957,0.764628725202984,1.2936351888181,0.005,0.01,-0.0314842313563541,59.9793837283432,0.0356561542375694,0
7.25,0.99,0.99,0.187317111848229,0.762532900809105,1.29091746687441,0.005,0.01,-0.0314850399167801,59.9793668364816,0.0356566932778534,0
7.3,0.99,0.99,0.185571228590442,0.760462621453751,1.28823092776361,0.005,0.01,-0.0314858491316053,59.979349931022,0.0356572327544036,0
7.35,0.99,0.99,0.183825741276862,0.75841746992852,1.28557509742907,0.005,0.01,-0.0314866590013433,59.9793330119539,0.0356577726675622,0
7.4,0.99,0.99,0.182080649775761,0.75639703794359,1.28294951129593,0.005,0.01,-0.0314874695265077,59.9793160792667,0.0356583130176718,0
7.45,0.99,0.99,0.180335953955418,0.754400925890378,1.28035371403295,0.005,0.01,-0.0314882807076129,59.9792991329499,0.0356588538050752,0
7.5,0.99,0.99,0.178591653684119,0.752428742611734,1.27778725932151,0.005,0.01,-0.0314890925451733,59.979282172993,0.0356593950301155,0
7.55,0.99,0.99,0.176847748830157,0.750480105179407,1.27524970963151,0.005,0.01,-0.031489905039704,59.9792651993852,0.035659936693136,0
7.6,0.99,0.99,0.175104239261835,0.748554638678508,1.27274063600409,0.005,0.01,-0.0314907181917202,59.9792482121161,0.0356604787944802,0
7.65,0.99,0.99,0.173361124847458,0.746651975998716,1.27025961784067,0.005,0.01,-0.0314915320017378,59.9792312111751,0.0356610213344919,0
7.7,0.99,0.99,0.171618405455343,0.74477175763198,1.26780624269836,0.005,0.01,-0.0314923464702727,59.9792141965515,0.0356615643135152,0
7.75,0.99,0.99,0.169876080953812,0.742913631476492,1.26538010609131,0.005,0.01,-0.0314931615978415,59.9791971682347,0.0356621077318944,0
7.8,0.99,0.99,0.168134151211193,0.741077252646688,1.26298081129792,0.005,0.01,-0.031493977384961,59.9791801262142,0.035662651589974,0
7.85,0.99,0.99,0.166392616095823,0.739262283289086,1.26060796917367,0.005,0.01,-0.0314947938321484,59.9791630704792,0.0356631958880989,0
7.9,0.99,0.99,0.164651475476046,0.737468392403723,1.25826119796934,0.005,0.01,-0.0314956109399213,59.9791460010192,0.0356637406266142,0
7.95,0.99,0.99,0.162910729220211,0.735695255671022,1.25594012315455,0.005,0.01,-0.0314964287087977,59.9791289178236,0.0356642858058651,0
8,0.99,0.99,0.161170377196676,0.733942555283878,1.25364437724627,0.005,0.01,-0.0314972471392959,59.9791118208816,0.0356648314261973,0
8.05,0.99,0.99,0.159430419273806,0.732209979784793,1.2513735996423,0.005,0.01,-0.0314980662319348,59.9790947101827,0.0356653774879565,0
8.1,0.99,0.99,0.157690855319971,0.73049722390787,1.24912743645951,0.005,0.01,-0.0314988859872333,59.979077585716,0.0356659239914889,0
8.15,0.99,0.99,0.15595168520355,0.728803988425511,1.24690554037653,0.005,0.01,-0.031499706405711,59.9790604474711,0.0356664709371407,0
8.2,0.99,0.99,0.154212908792928,0.727129979999651,1.24470757048103,0.005,0.01,-0.0315005274878878,59.9790432954372,0.0356670183252586,0
8.25,0.99,0.99,0.152474525956496,0.725474911037373,1.24253319212116,0.005,0.01,-0.031501349234284,59.9790261296037,0.0356675661561893,0
8.3,0.99,0.99,0.150736536562655,0.723838499550745,1.24038207676118,0.005,0.01,-0.0315021716454201,59.9790089499597,0.0356681144302801,0
8.35,0.99,0.99,0.14899894047981,0.722220469020758,1.23825390184112,0.005,0.01,-0.0315029947218172,59.9789917564947,0.0356686631478781,0
8.4,0.99,0.99,0.147261737576372,0.720620548265198,1.23614835064023,0.005,0.01,-0.0315038184639967,59.978974549198,0.0356692123093311,0
8.45,0.99,0.99,0.145524927720763,0.719038471310346,1.23406511214432,0.005,0.01,-0.0315046428724803,59.9789573280587,0.0356697619149869,0
8.5,0.99,0.99,0.143788510781407,0.717473977266354,1.23200388091656,0.005,0.01,-0.0315054679477903,59.9789400930662,0.0356703119651936,0
8.55,0.99,0.99,0.142052486626738,0.715926810206192,1.22996435697199,0.005,0.01,-0.0315062936904492,59.9789228442098,0.0356708624602995,0
8.6,0.99,0.99,0.140316855125196,0.714396719048043,1.22794624565525,0.005,0.01,-0.0315071201009798,59.9789055814787,0.0356714134006532,0
8.65,0.99,0.99,0.138581616145228,0.712883457441019,1.2259492575217,0.005,0.01,-0.0315079471799056,59.9788883048621,0.0356719647866038,0
8.7,0.99,0.99,0.136846769555285,0.711386783654114,1.22397310822178,0.005,0.01,-0.0315087749277502,59.9788710143494,0.0356725166185001,0
