r0,lambda,ok,reason,a1,a2,a3,H,feasible_RH,hopf_band
0.02309352517985612,90.53956834532374,TRUE,NA,-6.637855183479202e-4,0.049681688318410015,0.0014904506495522997,-0.0015234286347851353,FALSE,FALSE
0.02309352517985612,91.58273381294964,TRUE,NA,-5.562168969860115e-4,0.05025410347980608,0.0015076231043941821,-0.0015355752858925338,FALSE,FALSE
0.02309352517985612,92.62589928057554,TRUE,NA,-4.4864827562408893e-4,0.05082651864120214,0.0015247955592360652,-0.0015475987891804162,FALSE,FALSE
0.02309352517985612,93.66906474820144,TRUE,NA,-3.4107965426218023e-4,0.051398933802598204,0.0015419680140779477,-0.0015594991446487825,FALSE,FALSE
0.02309352517985612,94.71223021582733,TRUE,NA,-2.335110329002854e-4,0.05197134896399426,0.0015591404689198278,-0.0015712763522976313,FALSE,FALSE
0.02309352517985612,95.75539568345323,TRUE,NA,-1.259424115383767e-4,0.05254376412539032,0.0015763129237617098,-0.0015829304121269651,FALSE,FALSE
0.02309352517985612,96.79856115107913,TRUE,NA,-1.8373790176481886e-5,0.053116179286786386,0.0015934853786035927,-0.0015944613241367844,FALSE,FALSE
0.02309352517985612,97.84172661870504,TRUE,NA,8.919483118541294e-5,0.053688594448182456,0.0016106578334454738,-0.001605869088327086,TRUE,FALSE
0.02309352517985612,98.88489208633094,TRUE,NA,1.9676345254730776e-4,0.05426100960957852,0.0016278302882873556,-0.0016171537046978724,TRUE,FALSE
0.02309352517985612,99.92805755395683,TRUE,NA,3.043320739092442e-4,0.054833424770974575,0.0016450027431292387,-0.0016283151732491416,TRUE,FALSE
0.02309352517985612,100.97122302158273,TRUE,NA,4.1190069527113904e-4,0.05540583993237064,0.0016621751979711205,-0.0016393534939808955,TRUE,FALSE
0.02309352517985612,102.01438848920863,TRUE,NA,5.194693166330477e-4,0.0559782550937667,0.001679347652813002,-0.0016502686668931326,TRUE,FALSE
0.02309352517985612,103.05755395683452,TRUE,NA,6.270379379949426e-4,0.05655067025516276,0.001696520107654883,-0.0016610606919858538,TRUE,FALSE
0.02309352517985612,104.10071942446042,TRUE,NA,7.346065593568374e-4,0.057123085416558826,0.0017136925624967644,-0.0016717295692590594,TRUE,FALSE
0.02309352517985612,105.14388489208633,TRUE,NA,8.421751807187322e-4,0.05769550057795489,0.0017308650173386466,-0.0016822752987127499,TRUE,FALSE
0.02309352517985612,106.18705035971223,TRUE,NA,9.497438020806409e-4,0.05826791573935096,0.001748037472180528,-0.0016926978803469225,TRUE,FALSE
0.02309352517985612,107.23021582733813,TRUE,NA,0.0010573124234425635,0.058840330900747015,0.0017652099270224133,-0.001702997314161582,TRUE,FALSE
0.02309352517985612,108.27338129496403,TRUE,NA,0.0011648810448044583,0.05941274606214308,0.001782382381864293,-0.0017131736001567218,TRUE,FALSE
0.02309352517985612,109.31654676258992,TRUE,NA,0.001272449666166367,0.05998516122353914,0.0017995548367061753,-0.0017232267383323473,TRUE,FALSE
0.02309352517985612,110.35971223021582,TRUE,NA,0.0013800182875282618,0.060557576384935204,0.001816727291548057,-0.0017331567286884568,TRUE,FALSE
0.02309352517985612,111.40287769784172,TRUE,NA,0.0014875869088901705,0.06112999154633126,0.0018338997463899385,-0.0017429635712250494,TRUE,FALSE
0.02309352517985612,112.44604316546761,TRUE,NA,0.0015951555302520654,0.06170240670772733,0.0018510722012318199,-0.0017526472659421266,TRUE,FALSE
0.02309352517985612,113.48920863309353,TRUE,NA,0.001702724151613974,0.062274821869123406,0.0018682446560737021,-0.0017622078128396875,TRUE,FALSE
0.02309352517985612,114.53237410071942,TRUE,NA,0.0018102927729758828,0.06284723703051946,0.001885417110915585,-0.0017716452119177334,TRUE,FALSE
0.02309352517985612,115.57553956834532,TRUE,NA,0.0019178613943377776,0.06341965219191553,0.0019025895657574653,-0.0017809594631762612,TRUE,FALSE
0.02309352517985612,116.61870503597122,TRUE,NA,0.0020254300156996863,0.06399206735331159,0.001919762020599347,-0.0017901505666152737,TRUE,FALSE
0.02309352517985612,117.66187050359711,TRUE,NA,0.002132998637061581,0.06456448251470764,0.0019369344754412295,-0.001799218522234772,TRUE,FALSE
0.02309352517985612,118.70503597122301,TRUE,NA,0.002240567258423476,0.06513689767610371,0.0019541069302831103,-0.0018081633300347521,TRUE,FALSE
0.02309352517985612,119.74820143884891,TRUE,NA,0.0023481358797853846,0.06570931283749977,0.0019712793851249942,-0.0018169849900152187,TRUE,FALSE
0.02309352517985612,120.79136690647482,TRUE,NA,0.0024557045011472795,0.06628172799889584,0.001988451839966874,-0.0018256835021761657,TRUE,FALSE
0.02309352517985612,121.83453237410072,TRUE,NA,0.002563273122509188,0.0668541431602919,0.002005624294808756,-0.0018342588665175984,TRUE,FALSE
0.02309352517985612,122.87769784172662,TRUE,NA,0.0026708417438711107,0.06742655832168797,0.002022796749650641,-0.0018427110830395166,TRUE,FALSE
0.02309352517985612,123.92086330935251,TRUE,NA,0.0027784103652330194,0.06799897348308402,0.0020399692044925223,-0.0018510401517419163,TRUE,FALSE
0.02309352517985612,124.96402877697841,TRUE,NA,0.0028859789865949143,0.06857138864448009,0.0020571416593344032,-0.0018592460726248007,TRUE,FALSE
0.02309352517985612,126.0071942446043,TRUE,NA,0.002993547607956823,0.06914380380587615,0.002074314114176286,-0.0018673288456881694,TRUE,FALSE
0.02309352517985612,127.0503597122302,TRUE,NA,0.0031011162293187178,0.0697162189672722,0.002091486569018165,-0.0018752884709320199,TRUE,FALSE
0.02309352517985612,128.0935251798561,TRUE,NA,0.0032086848506806126,0.07028863412866827,0.002108659023860048,-0.001883124948356358,TRUE,FALSE
0.02309352517985612,129.136690647482,TRUE,NA,0.0033162534720425213,0.07086104929006433,0.002125831478701929,-0.001890838277961177,TRUE,FALSE
0.02309352517985612,130.1798561151079,TRUE,NA,0.003423822093404416,0.07143346445146039,0.0021430039335438096,-0.0018984284597464807,TRUE,FALSE
0.02309352517985612,131.2230215827338,TRUE,NA,0.003531390714766325,0.07200587961285645,0.0021601763883856923,-0.0019058954937122693,TRUE,FALSE
0.02309352517985612,132.2661870503597,TRUE,NA,0.0036389593361282196,0.07257829477425251,0.0021773488432275754,-0.0019132393798585432,TRUE,FALSE
0.02309352517985612,133.30935251798562,TRUE,NA,0.0037465279574901422,0.0731507099356486,0.0021945212980694585,-0.0019204601181852991,TRUE,FALSE
0.02309352517985612,134.3525179856115,TRUE,NA,0.003854096578852037,0.07372312509704466,0.002211693752911339,-0.0019275577086925383,TRUE,FALSE
0.02309352517985612,135.3956834532374,TRUE,NA,0.003961665200213946,0.07429554025844072,0.002228866207753224,-0.001934532151380265,TRUE,FALSE
0.02309352517985612,136.4388489208633,TRUE,NA,0.004069233821575841,0.07486795541983679,0.0022460386625951043,-0.0019413834462484723,TRUE,FALSE
0.02309352517985612,137.4820143884892,TRUE,NA,0.004176802442937735,0.07544037058123285,0.002263211117436987,-0.0019481115932971655,TRUE,FALSE
0.02309352517985612,138.5251798561151,TRUE,NA,0.004284371064299644,0.0760127857426289,0.0022803835722788675,-0.0019547165925263396,TRUE,FALSE
0.02309352517985612,139.568345323741,TRUE,NA,0.004391939685661539,0.07658520090402497,0.002297556027120749,-0.0019611984439359994,TRUE,FALSE
0.02309352517985612,140.6115107913669,TRUE,NA,0.004499508307023448,0.07715761606542103,0.0023147284819626307,-0.0019675571475261428,TRUE,FALSE
0.02309352517985612,141.6546762589928,TRUE,NA,0.004607076928385356,0.0777300312268171,0.002331900936804512,-0.0019737927032967696,TRUE,FALSE
0.02309352517985612,142.6978417266187,TRUE,NA,0.004714645549747237,0.07830244638821315,0.0023490733916463925,-0.0019799051112478817,TRUE,FALSE
0.02309352517985612,143.7410071942446,TRUE,NA,0.004822214171109174,0.07887486154960922,0.002366245846488279,-0.0019858943713794795,TRUE,FALSE
0.02309352517985612,144.78417266187049,TRUE,NA,0.004929782792471082,0.07944727671100528,0.0023834183013301605,-0.001991760483691558,TRUE,FALSE
0.02309352517985612,145.82733812949638,TRUE,NA,0.005037351413832963,0.08001969187240135,0.002400590756172041,-0.001997503448184122,TRUE,FALSE
0.02309352517985612,146.8705035971223,TRUE,NA,0.005144920035194872,0.08059210703379742,0.0024177632110139215,-0.0020031232648571673,TRUE,FALSE
0.02309352517985612,147.9136690647482,TRUE,NA,0.005252488656556781,0.08116452219519348,0.0024349356658558046,-0.0020086199337106996,TRUE,FALSE
0.02309352517985612,148.9568345323741,TRUE,NA,0.0053600572779186895,0.08173693735658955,0.002452108120697686,-0.002013993454744714,TRUE,FALSE
0.02309352517985612,150,TRUE,NA,0.005467625899280598,0.0823093525179856,0.0024692805755395673,-0.0020192438279592125,TRUE,FALSE
0.023597122302158276,5,TRUE,NA,-0.009400479616306943,0.002745323741007194,8.235971223021582e-5,-1.0816707209771747e-4,FALSE,FALSE
0.023597122302158276,6.043165467625899,TRUE,NA,-0.00927539982402566,0.003318089125821644,9.954267377464934e-5,-1.3031927706839687e-4,FALSE,FALSE
0.023597122302158276,7.086330935251798,TRUE,NA,-0.009150320031744378,0.0038908545106360946,1.1672563531908298e-4,-1.523281992883594e-4,FALSE,FALSE
0.023597122302158276,8.129496402877699,TRUE,NA,-0.009025240239463096,0.0044636198954505464,1.3390859686351645e-4,-1.7419383875760477e-4,FALSE,FALSE
0.023597122302158276,9.172661870503596,TRUE,NA,-0.008900160447181811,0.005036385280264996,1.5109155840794985e-4,-1.9591619547613306e-4,FALSE,FALSE
0.023597122302158276,10.215827338129497,TRUE,NA,-0.008775080654900529,0.0056091506650794475,1.6827451995238334e-4,-2.1749526944394443e-4,FALSE,FALSE
0.023597122302158276,11.258992805755396,TRUE,NA,-0.008650000862619245,0.006181916049893897,1.8545748149681674e-4,-2.389310606610387e-4,FALSE,FALSE
0.023597122302158276,12.302158273381295,TRUE,NA,-0.008524921070337966,0.006754681434708347,2.0264044304125058e-4,-2.6022356912741644e-4,FALSE,FALSE
0.023597122302158276,13.345323741007194,TRUE,NA,-0.008399841278056682,0.007327446819522798,2.1982340458568376e-4,-2.813727948430765e-4,FALSE,FALSE
0.023597122302158276,14.388489208633093,TRUE,NA,-0.0082747614857754,0.007900212204337249,2.3700636613011765e-4,-3.0237873780802026e-4,FALSE,FALSE
0.023597122302158276,15.431654676258992,TRUE,NA,-0.008149681693494117,0.0084729775891517,2.5418932767455127e-4,-3.232413980222468e-4,FALSE,FALSE
0.023597122302158276,16.47482014388489,TRUE,NA,-0.008024601901212835,0.00904574297396615,2.713722892189844e-4,-3.4396077548575583e-4,FALSE,FALSE
0.023597122302158276,17.51798561151079,TRUE,NA,-0.007899522108931554,0.0096185083587806,2.88555250763418e-4,-3.6453687019854836e-4,FALSE,FALSE
0.023597122302158276,18.561151079136692,TRUE,NA,-0.0077744423166502714,0.010191273743595053,3.057382123078513e-4,-3.8496968216062354e-4,FALSE,FALSE
0.023597122302158276,19.60431654676259,TRUE,NA,-0.0076493625243689856,0.010764039128409501,3.229211738522848e-4,-4.052592113719818e-4,FALSE,FALSE
0.023597122302158276,20.647482014388487,TRUE,NA,-0.007524282732087707,0.01133680451322395,3.4010413539671845e-4,-4.254054578326234e-4,FALSE,FALSE
0.023597122302158276,21.690647482014388,TRUE,NA,-0.007399202939806424,0.011909569898038402,3.5728709694115196e-4,-4.4540842154254783e-4,FALSE,FALSE
0.023597122302158276,22.73381294964029,TRUE,NA,-0.007274123147525142,0.012482335282852855,3.744700584855854e-4,-4.6526810250175515e-4,FALSE,FALSE
0.023597122302158276,23.776978417266186,TRUE,NA,-0.007149043355243856,0.013055100667667305,3.9165302003001904e-4,-4.849845007102456e-4,FALSE,FALSE
0.023597122302158276,24.820143884892087,TRUE,NA,-0.00702396356296257,0.013627866052481754,4.0883598157445293e-4,-5.045576161680193e-4,FALSE,FALSE
0.023597122302158276,25.863309352517984,TRUE,NA,-0.006898883770681291,0.014200631437296204,4.2601894311888595e-4,-5.239874488750753e-4,FALSE,FALSE
0.023597122302158276,26.906474820143885,TRUE,NA,-0.006773803978400005,0.014773396822110657,4.432019046633195e-4,-5.432739988314146e-4,FALSE,FALSE
0.023597122302158276,27.949640287769782,TRUE,NA,-0.006648724186118726,0.015346162206925104,4.603848662077528e-4,-5.624172660370369e-4,FALSE,FALSE
0.023597122302158276,28.992805755395683,TRUE,NA,-0.006523644393837444,0.01591892759173956,4.775678277521871e-4,-5.81417250491943e-4,FALSE,FALSE
0.023597122302158276,30.035971223021583,TRUE,NA,-0.0063985646015561615,0.016491692976554007,4.947507892966201e-4,-6.002739521961309e-4,FALSE,FALSE
0.023597122302158276,31.07913669064748,TRUE,NA,-0.006273484809274879,0.017064458361368457,5.119337508410536e-4,-6.189873711496024e-4,FALSE,FALSE
0.023597122302158276,32.122302158273385,TRUE,NA,-0.006148405016993597,0.01763722374618291,5.291167123854877e-4,-6.375575073523573e-4,FALSE,FALSE
0.023597122302158276,33.16546762589928,TRUE,NA,-0.006023325224712314,0.018209989130997358,5.46299673929921e-4,-6.559843608043945e-4,FALSE,FALSE
0.023597122302158276,34.20863309352518,TRUE,NA,-0.005898245432431025,0.01878275451581181,5.634826354743544e-4,-6.742679315057146e-4,FALSE,FALSE
0.023597122302158276,35.25179856115108,TRUE,NA,-0.005773165640149746,0.019355519900626256,5.806655970187878e-4,-6.924082194563179e-4,FALSE,FALSE
0.023597122302158276,36.294964028776974,TRUE,NA,-0.005648085847868467,0.019928285285440706,5.978485585632212e-4,-7.104052246562042e-4,FALSE,FALSE
0.023597122302158276,37.33812949640288,TRUE,NA,-0.005523006055587178,0.020501050670255164,6.150315201076544e-4,-7.282589471053732e-4,FALSE,FALSE
0.023597122302158276,38.381294964028775,TRUE,NA,-0.005397926263305895,0.02107381605506961,6.322144816520885e-4,-7.459693868038262e-4,FALSE,FALSE
0.023597122302158276,39.42446043165467,TRUE,NA,-0.005272846471024613,0.02164658143988406,6.493974431965217e-4,-7.635365437515612e-4,FALSE,FALSE
0.023597122302158276,40.46762589928058,TRUE,NA,-0.0051477666787433304,0.022219346824698515,6.665804047409555e-4,-7.8096041794858e-4,FALSE,FALSE
0.023597122302158276,41.510791366906474,TRUE,NA,-0.005022686886462048,0.022792112209512966,6.837633662853886e-4,-7.982410093948809e-4,FALSE,FALSE
0.023597122302158276,42.55395683453237,TRUE,NA,-0.004897607094180759,0.023364877594327416,7.009463278298227e-4,-8.153783180904657e-4,FALSE,FALSE
0.023597122302158276,43.59712230215827,TRUE,NA,-0.004772527301899483,0.023937642979141863,7.18129289374256e-4,-8.32372344035333e-4,FALSE,FALSE
0.023597122302158276,44.64028776978417,TRUE,NA,-0.004647447509618201,0.024510408363956314,7.353122509186888e-4,-8.492230872294827e-4,FALSE,FALSE
0.023597122302158276,45.68345323741007,TRUE,NA,-0.004522367717336918,0.025083173748770764,7.524952124631226e-4,-8.659305476729163e-4,FALSE,FALSE
0.023597122302158276,46.72661870503597,TRUE,NA,-0.004397287925055629,0.025655939133585215,7.696781740075567e-4,-8.824947253656332e-4,FALSE,FALSE
0.023597122302158276,47.76978417266187,TRUE,NA,-0.004272208132774347,0.02622870451839967,7.8686113555199e-4,-8.989156203076323e-4,FALSE,FALSE
0.023597122302158276,48.81294964028777,TRUE,NA,-0.004147128340493064,0.02680146990321412,8.040440970964232e-4,-9.151932324989143e-4,FALSE,FALSE
0.023597122302158276,49.856115107913666,TRUE,NA,-0.004022048548211782,0.02737423528802857,8.212270586408573e-4,-9.313275619394803e-4,FALSE,FALSE
0.023597122302158276,50.899280575539564,TRUE,NA,-0.0038969687559304994,0.027947000672843014,8.384100201852901e-4,-9.47318608629328e-4,FALSE,FALSE
0.023597122302158276,51.94244604316547,TRUE,NA,-0.003771888963649231,0.028519766057657468,8.555929817297241e-4,-9.631663725684602e-4,FALSE,FALSE
0.023597122302158276,52.985611510791365,TRUE,NA,-0.0036468091713679485,0.029092531442471918,8.72775943274157e-4,-9.78870853756874e-4,FALSE,FALSE
0.023597122302158276,54.02877697841726,TRUE,NA,-0.003521729379086659,0.029665296827286372,8.899589048185918e-4,-9.944320521945724e-4,FALSE,FALSE
0.023597122302158276,55.07194244604317,TRUE,NA,-0.0033966495868053767,0.030238062212100823,9.07141866363025e-4,-0.0010098499678815526,FALSE,FALSE
0.023597122302158276,56.115107913669064,TRUE,NA,-0.0032715697945241012,0.030810827596915266,9.243248279074585e-4,-0.0010251246008178162,FALSE,FALSE
0.023597122302158276,57.15827338129496,TRUE,NA,-0.003146490002242819,0.03138359298172972,9.415077894518914e-4,-0.001040255951003362,FALSE,FALSE
0.023597122302158276,58.20143884892086,TRUE,NA,-0.0030214102099615295,0.03195635836654417,9.58690750996325e-4,-0.0010552440184381912,FALSE,FALSE
0.023597122302158276,59.24460431654676,TRUE,NA,-0.002896330417680247,0.03252912375135863,9.758737125407582e-4,-0.0010700888031223031,FALSE,FALSE
0.023597122302158276,60.28776978417266,TRUE,NA,-0.0027712506253989647,0.033101889136173075,9.930566740851913e-4,-0.0010847903050556981,FALSE,FALSE
0.023597122302158276,61.33093525179856,TRUE,NA,-0.002646170833117689,0.03367465452098752,0.0010102396356296262,-0.0010993485242383782,FALSE,FALSE
0.023597122302158276,62.374100719424455,TRUE,NA,-0.0025210910408364,0.03424741990580197,0.0010274225971740592,-0.0011137634606703387,FALSE,FALSE
0.023597122302158276,63.41726618705036,TRUE,NA,-0.0023960112485551174,0.03482018529061642,0.0010446055587184917,-0.0011280351143515821,FALSE,FALSE
0.023597122302158276,64.46043165467626,TRUE,NA,-0.002270931456273842,0.03539295067543087,0.0010617885202629255,-0.00114216348528211,FALSE,FALSE
0.023597122302158276,65.50359712230215,TRUE,NA,-0.0021458516639925596,0.03596571606024532,0.0010789714818073585,-0.00115614857346192,FALSE,FALSE
0.023597122302158276,66.54676258992805,TRUE,NA,-0.002020771871711277,0.03653848144505977,0.0010961544433517932,-0.0011699903788910144,FALSE,FALSE
0.023597122302158276,67.58992805755395,TRUE,NA,-0.0018956920794299809,0.03711124682987422,0.0011133374048962255,-0.001183688901569389,FALSE,FALSE
0.023597122302158276,68.63309352517985,TRUE,NA,-0.0017706122871487054,0.03768401221468867,0.0011305203664406592,-0.0011972441414970488,FALSE,FALSE
0.023597122302158276,69.67625899280576,TRUE,NA,-0.001645532494867416,0.03825677759950313,0.0011477033279850936,-0.001210656098673992,FALSE,FALSE
0.023597122302158276,70.71942446043165,TRUE,NA,-0.0015204527025861336,0.03882954298431758,0.0011648862895295275,-0.0012239247731002177,FALSE,FALSE
0.023597122302158276,71.76258992805755,TRUE,NA,-0.0013953729103048582,0.03940230836913203,0.0011820692510739605,-0.0012370501647757256,FALSE,FALSE
0.023597122302158276,72.80575539568345,TRUE,NA,-0.0012702931180235688,0.03997507375394648,0.0011992522126183952,-0.0012500322737005179,FALSE,FALSE
0.023597122302158276,73.84892086330935,TRUE,NA,-0.0011452133257422864,0.04054783913876093,0.0012164351741628283,-0.001262871099874592,FALSE,FALSE
0.023597122302158276,74.89208633093524,TRUE,NA,-0.001020133533461004,0.041120604523575376,0.001233618135707261,-0.0012755666432979487,FALSE,FALSE
0.023597122302158276,75.93525179856115,TRUE,NA,-8.950537411797355e-4,0.041693369908389837,0.0012508010972516947,-0.0012881189039705896,FALSE,FALSE
0.023597122302158276,76.97841726618705,TRUE,NA,-7.699739488984253e-4,0.042266135293204284,0.0012679840587961286,-0.0013005278818925122,FALSE,FALSE
0.023597122302158276,78.02158273381295,TRUE,NA,-6.448941566171429e-4,0.04283890067801874,0.0012851670203405628,-0.0013127935770637193,FALSE,FALSE
0.023597122302158276,79.06474820143885,TRUE,NA,-5.198143643358744e-4,0.043411666062833185,0.0013023499818849956,-0.0013249159894842084,FALSE,FALSE
0.023597122302158276,80.10791366906474,TRUE,NA,-3.9473457205459195e-4,0.04398443144764764,0.0013195329434294277,-0.0013368951191539795,FALSE,FALSE
0.023597122302158276,81.15107913669064,TRUE,NA,-2.6965477977330954e-4,0.04455719683246208,0.001336715904973861,-0.0013487309660730347,FALSE,FALSE
0.023597122302158276,82.19424460431654,TRUE,NA,-1.4457498749202713e-4,0.04512996221727653,0.0013538988665182958,-0.0013604235302413742,FALSE,FALSE
0.023597122302158276,83.23741007194245,TRUE,NA,-1.9495195210758598e-5,0.045702727602090994,0.0013710818280627292,-0.001371972811658996,FALSE,FALSE
0.023597122302158276,84.28057553956835,TRUE,NA,1.0558459707055157e-4,0.046275492986905434,0.001388264789607164,-0.0013833788103259006,TRUE,FALSE
0.023597122302158276,85.32374100719424,TRUE,NA,2.3066438935183398e-4,0.04684825837171989,0.0014054477511515975,-0.0013946415262420877,TRUE,FALSE
0.023597122302158276,86.36690647482014,TRUE,NA,3.557441816331025e-4,0.04742102375653433,0.0014226307126960313,-0.001405760959407559,TRUE,FALSE
0.023597122302158276,87.41007194244604,TRUE,NA,4.808239739143849e-4,0.04799378914134878,0.0014398136742404639,-0.0014167371098223116,TRUE,FALSE
0.023597122302158276,88.45323741007194,TRUE,NA,6.059037661956673e-4,0.04856655452616323,0.001456996635784898,-0.0014275699774863484,TRUE,FALSE
0.023597122302158276,89.49640287769783,TRUE,NA,7.309835584769359e-4,0.04913931991097767,0.0014741795973293298,-0.0014382595623996669,TRUE,FALSE
0.023597122302158276,90.53956834532374,TRUE,NA,8.560633507582183e-4,0.04971208529579214,0.0014913625588737645,-0.0014488058645622704,TRUE,FALSE
0.023597122302158276,91.58273381294964,TRUE,NA,9.811431430394868e-4,0.05028485068060658,0.001508545520418196,-0.0014592088839741543,TRUE,FALSE
0.023597122302158276,92.62589928057554,TRUE,NA,0.001106222935320797,0.05085761606542104,0.001525728481962632,-0.0014694686206353238,TRUE,FALSE
0.023597122302158276,93.66906474820144,TRUE,NA,0.0012313027276020794,0.05143038145023548,0.001542911443507066,-0.0014795850745457756,TRUE,FALSE
0.023597122302158276,94.71223021582733,TRUE,NA,0.0013563825198833618,0.052003146835049925,0.0015600944050514977,-0.0014895582457055082,TRUE,FALSE
0.023597122302158276,95.75539568345323,TRUE,NA,0.0014814623121646442,0.05257591221986438,0.0015772773665959328,-0.0014993881341145271,TRUE,FALSE
0.023597122302158276,96.79856115107913,TRUE,NA,0.0016065421044459266,0.053148677604678826,0.0015944603281403658,-0.001509074739772827,TRUE,FALSE
0.023597122302158276,97.84172661870504,TRUE,NA,0.0017316218967271951,0.05372144298949329,0.0016116432896847973,-0.001518618062680409,TRUE,FALSE
0.023597122302158276,98.88489208633094,TRUE,NA,0.0018567016890084775,0.054294208374307734,0.0016288262512292307,-0.0015280181028372753,TRUE,FALSE
0.023597122302158276,99.92805755395683,TRUE,NA,0.001981781481289774,0.05486697375912218,0.0016460092127736654,-0.001537274860243425,TRUE,FALSE
0.023597122302158276,100.97122302158273,TRUE,NA,0.0021068612735710562,0.055439739143936635,0.0016631921743180973,-0.0015463883348988557,TRUE,FALSE
0.023597122302158276,102.01438848920863,TRUE,NA,0.0022319410658523386,0.056012504528751075,0.001680375135862532,-0.0015553585268035723,TRUE,FALSE
0.023597122302158276,103.05755395683452,TRUE,NA,0.002357020858133621,0.05658526991356553,0.0016975580974069645,-0.0015641854359575696,TRUE,FALSE
0.023597122302158276,104.10071942446042,TRUE,NA,0.0024821006504149035,0.057158035298379976,0.001714741058951399,-0.0015728690623608521,TRUE,FALSE
0.023597122302158276,105.14388489208633,TRUE,NA,0.002607180442696172,0.05773080068319443,0.0017319240204958328,-0.0015814094060134175,TRUE,FALSE
0.023597122302158276,106.18705035971223,TRUE,NA,0.0027322602349774544,0.058303566068008884,0.001749106982040266,-0.0015898064669152645,TRUE,FALSE
0.023597122302158276,107.23021582733813,TRUE,NA,0.0028573400272587646,0.05887633145282333,0.0017662899435847011,-0.0015980602450663948,TRUE,FALSE
0.023597122302158276,108.27338129496403,TRUE,NA,0.002982419819540033,0.059449096837637785,0.0017834729051291326,-0.0016061707404668069,TRUE,FALSE
0.023597122302158276,109.31654676258992,TRUE,NA,0.0031074996118213155,0.06002186222245223,0.0018006558666735682,-0.0016141379531165053,TRUE,FALSE
0.023597122302158276,110.35971223021582,TRUE,NA,0.003232579404102598,0.060594627607266686,0.0018178388282179996,-0.0016219618830154827,TRUE,FALSE
0.023597122302158276,111.40287769784172,TRUE,NA,0.0033576591963838803,0.06116739299208113,0.0018350217897624345,-0.0016296425301637464,TRUE,FALSE
0.023597122302158276,112.44604316546761,TRUE,NA,0.0034827389886651627,0.06174015837689559,0.0018522047513068675,-0.0016371798945612913,TRUE,FALSE
0.023597122302158276,113.48920863309353,TRUE,NA,0.003607818780946445,0.06231292376171005,0.0018693877128513013,-0.0016445739762081199,TRUE,FALSE
0.023597122302158276,114.53237410071942,TRUE,NA,0.0037328985732277276,0.0628856891465245,0.001886570674395734,-0.0016518247751042305,TRUE,FALSE
0.023597122302158276,115.57553956834532,TRUE,NA,0.00385797836550901,0.06345845453133894,0.0019037536359401677,-0.0016589322912496248,TRUE,FALSE
0.023597122302158276,116.61870503597122,TRUE,NA,0.003983058157790292,0.06403121991615339,0.0019209365974846011,-0.001665896524644302,TRUE,FALSE
0.023597122302158276,117.66187050359711,TRUE,NA,0.004108137950071575,0.06460398530096784,0.0019381195590290354,-0.0016727174752882632,TRUE,FALSE
0.023597122302158276,118.70503597122301,TRUE,NA,0.004233217742352843,0.0651767506857823,0.001955302520573466,-0.0016793951431815046,TRUE,FALSE
0.023597122302158276,119.74820143884891,TRUE,NA,0.004358297534634126,0.06574951607059673,0.0019724854821179015,-0.001685929528324033,TRUE,FALSE
0.023597122302158276,120.79136690647482,TRUE,NA,0.004483377326915408,0.06632228145541119,0.001989668443662333,-0.0016923206307158402,TRUE,FALSE
0.023597122302158276,121.83453237410072,TRUE,NA,0.0046084571191966905,0.06689504684022564,0.0020068514052067666,-0.0016985684503569326,TRUE,FALSE
0.023597122302158276,122.87769784172662,TRUE,NA,0.004733536911478001,0.06746781222504009,0.002024034366751203,-0.0017046729872473088,TRUE,FALSE
0.023597122302158276,123.92086330935251,TRUE,NA,0.004858616703759283,0.06804057760985453,0.002041217328295636,-0.0017106342413869668,TRUE,FALSE
0.023597122302158276,124.96402877697841,TRUE,NA,0.0049836964960405655,0.068613342994669,0.0020584002898400683,-0.001716452212775907,TRUE,FALSE
0.023597122302158276,126.0071942446043,TRUE,NA,0.005108776288321834,0.06918610837948344,0.002075583251384503,-0.0017221269014141333,TRUE,FALSE
0.023597122302158276,127.0503597122302,TRUE,NA,0.0052338560806031165,0.06975887376429789,0.0020927662129289373,-0.0017276583073016416,TRUE,FALSE
0.023597122302158276,128.0935251798561,TRUE,NA,0.005358935872884399,0.07033163914911233,0.0021099491744733683,-0.0017330464304384295,TRUE,FALSE
0.023597122302158276,129.136690647482,TRUE,NA,0.005484015665165681,0.07090440453392678,0.0021271321360178046,-0.0017382912708245055,TRUE,FALSE
0.023597122302158276,130.1798561151079,TRUE,NA,0.005609095457446964,0.07147716991874123,0.0021443150975622364,-0.0017433928284598603,TRUE,FALSE
0.023597122302158276,131.2230215827338,TRUE,NA,0.005734175249728246,0.07204993530355568,0.0021614980591066714,-0.001748351103344501,TRUE,FALSE
0.023597122302158276,132.2661870503597,TRUE,NA,0.005859255042009515,0.07262270068837014,0.002178681020651102,-0.0017531660954784214,TRUE,FALSE
0.023597122302158276,133.30935251798562,TRUE,NA,0.005984334834290811,0.07319546607318461,0.0021958639821955386,-0.0017578378048616287,TRUE,FALSE
0.023597122302158276,134.3525179856115,TRUE,NA,0.006109414626572093,0.07376823145799906,0.002213046943739971,-0.0017623662314941158,TRUE,FALSE
0.023597122302158276,135.3956834532374,TRUE,NA,0.006234494418853376,0.0743409968428135,0.0022302299052844054,-0.0017667513753758881,TRUE,FALSE
0.023597122302158276,136.4388489208633,TRUE,NA,0.006359574211134658,0.07491376222762797,0.0022474128668288373,-0.0017709932365069408,TRUE,FALSE
