try_id,cand_id,sigma,g_n,i,delta,kappa_min,kappa_max,kappa_star,r_star,d_star,omega_star,rF,psi,phi2,lambda_star,f_star,Z_star,phi1_endog,econ_ok,reason,omega_gap,lam_mid
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,5,0.5,0.5247265826513904,1.9292952614721401,0.3740240592509488,0.2415021591760366,TRUE,ok,2.532304803152252e-4,0.024726582651390383
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,5,1,0.5247265826513904,1.9292952614721401,0.3740240592509488,0.4404511268627115,TRUE,ok,2.532304803152252e-4,0.024726582651390383
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,5,1.5,0.5247265826513904,1.9292952614721401,0.3740240592509488,0.6394000945493865,TRUE,ok,2.532304803152252e-4,0.024726582651390383
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,5,2,0.5247265826513904,1.9292952614721401,0.3740240592509488,0.8383490622360613,TRUE,ok,2.532304803152252e-4,0.024726582651390383
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,5,2.5,0.5247265826513904,1.9292952614721401,0.3740240592509488,1.0372980299227361,TRUE,ok,2.532304803152252e-4,0.024726582651390383
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,5,3,0.5247265826513904,1.9292952614721401,0.3740240592509488,1.2362469976094113,TRUE,ok,2.532304803152252e-4,0.024726582651390383
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.1075,5,0.5,0.5402842628723233,2.0537241154535764,0.6178515375160553,0.37119762633832726,TRUE,ok,2.532304803152252e-4,0.04028426287232334
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.1075,5,1,0.5402842628723233,2.0537241154535764,0.6178515375160553,0.6998420611872929,TRUE,ok,2.532304803152252e-4,0.04028426287232334
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.1075,5,1.5,0.5402842628723233,2.0537241154535764,0.6178515375160553,1.0284864960362585,TRUE,ok,2.532304803152252e-4,0.04028426287232334
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.1075,5,2,0.5402842628723233,2.0537241154535764,0.6178515375160553,1.357130930885224,TRUE,ok,2.532304803152252e-4,0.04028426287232334
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.1075,5,2.5,0.5402842628723233,2.0537241154535764,0.6178515375160553,1.6857753657341896,TRUE,ok,2.532304803152252e-4,0.04028426287232334
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.1075,5,3,0.5402842628723233,2.0537241154535764,0.6178515375160553,2.0144198005831555,TRUE,ok,2.532304803152252e-4,0.04028426287232334
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,10,0.5,0.5493325169318342,2.130042355672596,0.7485671471253609,0.44072720591774517,TRUE,ok,2.532304803152252e-4,0.04933251693183416
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,10,1,0.5493325169318342,2.130042355672596,0.7485671471253609,0.8389012203461287,TRUE,ok,2.532304803152252e-4,0.04933251693183416
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,10,1.5,0.5493325169318342,2.130042355672596,0.7485671471253609,1.2370752347745122,TRUE,ok,2.532304803152252e-4,0.04933251693183416
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,10,2,0.5493325169318342,2.130042355672596,0.7485671471253609,1.6352492492028956,TRUE,ok,2.532304803152252e-4,0.04933251693183416
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,10,2.5,0.5493325169318342,2.130042355672596,0.7485671471253609,2.033423263631279,TRUE,ok,2.532304803152252e-4,0.04933251693183416
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,10,3,0.5493325169318342,2.130042355672596,0.7485671471253609,2.431597278059663,TRUE,ok,2.532304803152252e-4,0.04933251693183416
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.095,5,0.5,0.5557638239966701,2.186177941046314,0.823474846336641,0.4805717267748091,TRUE,ok,2.532304803152252e-4,0.055763823996670125
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.095,5,1,0.5557638239966701,2.186177941046314,0.823474846336641,0.9185902620602565,TRUE,ok,2.532304803152252e-4,0.055763823996670125
