"time","e","omega","d","r","kappa","g","g_n","theta","lambda_tilt","denom","f","Ztilde","y_pc","y_pc_0","y_pc_norm"
138.45,1.06845960710986,0.843930537050832,1.02609992334489,0.038341822005124,0.147512960945136,0.0291709869817119,0.03,0.506632104146305,0.585303075006021,-0.00493000732711917,2.24582997308595,0.999997007202404,15.9426833364995,0.904422758117071,17.6274681208716
138.5,1.06841813516228,0.843930539567156,1.02622767332911,0.0383401178332267,0.14751040539074,0.0291701351302467,0.03,0.506638918958026,0.585309581654909,-0.00492915547565404,2.24611220166345,0.999997019447078,15.9586339938354,0.904422758117071,17.6451044056652
138.55,1.06837662062465,0.843930542073166,1.02635540854756,0.0383384138616439,0.147507850138179,0.0291692833793931,0.03,0.506645732964855,0.585316087491694,-0.00492830372480038,2.24639449408041,0.999997031643112,15.9746006098067,0.904422758117071,17.6627583355647
138.6,1.06833506350198,0.843930544568904,1.02648312901254,0.0383367100901982,0.147505295187188,0.0291684317290625,0.03,0.5066525461675,0.585322592517065,-0.00492745207446982,2.24667685038214,0.999997043790694,15.9905832003799,0.904422758117071,17.6804299282239
138.65,1.06829346379931,0.843930547054411,1.02661083473635,0.0383350065187118,0.1475027405375,0.0291675801791666,0.03,0.506659358566667,0.585329096731716,-0.00492660052457389,2.24695927061402,0.999997055890012,16.0065817815376,0.904422758117071,17.6981192013146
138.7,1.06825182152165,0.843930549529727,1.02673852573127,0.0383333031470074,0.147500186188851,0.0291667287296169,0.03,0.506666170163064,0.585335600136335,-0.00492574907502425,2.24724175482145,0.999997067941253,16.0225963692785,0.904422758117071,17.7158261725259
138.75,1.06821013667403,0.843930551994893,1.0268662020096,0.0383315999749077,0.147497632140976,0.0291658773803253,0.03,0.506672980957398,0.585342102731615,-0.00492489772573259,2.24752430304985,0.999997079944604,16.038626979617,0.904422758117071,17.7335508595649
138.8,1.06816840926144,0.843930554449949,1.02699386358361,0.0383298970022356,0.14749507839361,0.0291650261312034,0.03,0.506679790950373,0.585348604518243,-0.00492404647661068,2.24780691534467,0.999997091900251,16.0546736285839,0.904422758117071,17.7512932801562
138.85,1.0681266392889,0.843930556894935,1.02712151046558,0.0383281942288139,0.147492524946489,0.029164174982163,0.03,0.506686600142696,0.585355105496911,-0.00492319532757029,2.2480895917514,0.99999710380838,16.0707363322258,0.904422758117071,17.7690534520423
138.9,1.06808482676141,0.843930559329892,1.02724914266779,0.0383264916544655,0.147489971799348,0.029163323933116,0.03,0.506693408535072,0.585361605668306,-0.0049223442785233,2.24837233231553,0.999997115669174,16.0868151066053,0.904422758117071,17.7868313929833
138.95,1.06804297168396,0.843930561754859,1.0273767602025,0.0383247892790137,0.147487418951923,0.0291624729839743,0.03,0.506700216128206,0.585368105033119,-0.00492149332938157,2.2486551370826,0.999997127482817,16.1029099678013,0.904422758117071,17.8046271207572
139,1.06800107406155,0.843930564169876,1.02750436308199,0.0383230871022816,0.147484866403949,0.0291616221346498,0.03,0.506707022922802,0.585374603592036,-0.0049206424800571,2.24893800609815,0.999997139249493,16.1190209319085,0.904422758117071,17.8224406531597
139.05,1.06795913389917,0.843930566574982,1.02763195131851,0.0383213851240925,0.147482314155164,0.0291607713850545,0.03,0.506713828919564,0.585381101345746,-0.00491979173046181,2.2492209394078,0.999997150969384,16.1351480150381,0.904422758117071,17.8402720080044
139.1,1.0679171512018,0.843930568970217,1.02775952492433,0.0383196833442698,0.147479762205302,0.0291599207351006,0.03,0.506720634119196,0.585387598294936,-0.00491894108050785,2.24950393705712,0.999997162642672,16.151291233317,0.904422758117071,17.8581212031225
139.15,1.06787512597442,0.843930571355621,1.02788708391169,0.0383179817626371,0.1474772105541,0.0291590701847,0.03,0.5067274385224,0.585394094440294,-0.00491809053010727,2.24978699909177,0.999997174269537,16.1674506028885,0.904422758117071,17.8759882563633
139.2,1.06783305822201,0.843930573731232,1.02801462829285,0.038316280379018,0.147474659201295,0.0291582197337649,0.03,0.50673424212988,0.585400589782505,-0.00491724007917224,2.25007012555741,0.99999718585016,16.1836261399119,0.904422758117071,17.8938731855939
139.25,1.06779094794954,0.843930576097089,1.02814215808007,0.0383145791932362,0.147472108146623,0.0291573693822077,0.03,0.506741044942339,0.585407084322257,-0.00491638972761499,2.25035331649973,0.999997197384721,16.1998178605628,0.904422758117071,17.9117760086991
139.3,1.06774879516197,0.843930578453231,1.02826967328557,0.0383128782051155,0.147469557389821,0.0291565191299404,0.03,0.506747846960477,0.585413578060234,-0.00491553947534772,2.25063657196446,0.999997208873398,16.216025781033,0.904422758117071,17.9296967435819
139.35,1.06770659986427,0.843930580799696,1.0283971739216,0.0383111774144798,0.147467006930626,0.0291556689768755,0.03,0.506754648184996,0.585420070997123,-0.00491468932228277,2.25091989199733,0.99999722031637,16.2322499175302,0.904422758117071,17.9476354081629
139.4,1.0676643620614,0.843930583136524,1.02852466000041,0.0383094768211532,0.147464456768776,0.0291548189229252,0.03,0.506761448616598,0.585426563133608,-0.00491383926833252,2.25120327664412,0.999997231713814,16.2484902862788,0.904422758117071,17.9655920203807
139.45,1.0676220817583,0.843930585463752,1.0286521315342,0.0383077764249598,0.147461906904006,0.0291539689680021,0.03,0.506768248255984,0.585433054470373,-0.00491298931340935,2.25148672595062,0.999997243065908,16.264746903519,0.904422758117071,17.9835665981922
