"time","e","omega","d","u","r","kappa","gK","gY","Delta","u_d","gU","rho","chiA","chiN","xi"
0.55,0.811696605230936,0.830495735733081,1.04898616431299,1.00361662224883,0.0425149392314666,0.16107071480044,0.0336902382668132,0.0336902382668132,0.557484762489588,1.02962455410738,0.0518284199005573,2.9891892317186,4.03817539603158,-1.04898616431299,3.84959833924627
0.6,0.81184594013699,0.830544617430692,1.04889556131789,1.00608319468439,0.0424998533721974,0.161004546390469,0.0336681821301563,0.0336681821301563,0.55757906289118,1.02945041914536,0.0464518731341961,2.9818607604723,4.03075632179018,-1.04889556131789,3.84285764039818
0.65,0.811994400758077,0.830594120377727,1.0488052225155,1.00829836046958,0.0424845569072176,0.160937449841626,0.0336458166138753,0.0336458166138753,0.557674650402915,1.02927396751007,0.0416059528862559,2.97530980671521,4.02411502923071,-1.0488052225155,3.83685639892133
0.7,0.812141974075202,0.830644241026769,1.04871514866029,1.01028582416957,0.0424690510089398,0.160869430141497,0.033623143380499,0.033623143380499,0.557771517995262,1.02909521458368,0.0372357801408862,2.96945669060133,4.01817183926162,-1.04871514866029,3.83151882986982
0.75,0.812288647131199,0.830694975776957,1.04862534048847,1.01206703440918,0.042453336867835,0.160800492358009,0.0336001641193364,0.0336001641193364,0.557869658527498,1.02891417596554,0.0332925408764021,2.96423052821923,4.0128558687077,-1.04862534048847,3.82677750934232
0.8,0.812434407032036,0.830746320974199,1.04853579871801,1.01366140211763,0.04243741569236,0.160730641639239,0.0335768805464131,0.0335768805464131,0.557969064748023,1.02873086747061,0.0297327397916091,2.95956814941629,4.0081039481343,-1.04853579871801,3.82257234615622
0.85,0.8125792409481,0.830798272911399,1.04844652404867,1.01508649243995,0.0424212887088849,0.160659883213221,0.033553294404407,0.033553294404407,0.558069729294679,1.02854530512783,0.0265175682823428,2.95541318138215,4.00385970543082,-1.04844652404867,3.81884971106544
0.9,0.812723136115478,0.830850827828674,1.04835751716193,1.01635820054271,0.0424049571616162,0.160588222387738,0.0335294074625794,0.0335294074625794,0.558171644695085,1.02835750517847,0.0236123536551421,2.9517152499956,4.00007276715753,-1.04835751716193,3.81556167783902
0.95,0.812866079837247,0.830903981913595,1.04826877872107,1.01749091054169,0.0423884223125208,0.160515664550115,0.0335052215167052,0.0335052215167052,0.558274803366977,1.02816748407448,0.0209860813932994,2.94842928710081,3.99669806582188,-1.04826877872107,3.81266536498206
1,0.81300805948476,0.830957731301415,1.04818030937116,1.01849763928288,0.0423716854412462,0.160442215166994,0.0334807383889978,0.0334807383889978,0.558379197618569,1.02797525847677,0.0186109792076921,2.94551492737115,3.99369523674231,-1.04818030937116,3.81012236257162
1.05,0.813149062498927,0.831012072075315,1.04809210973907,1.01939016649521,0.0423547478450406,0.160367879784103,0.0334559599280344,0.0334559599280344,0.558484819648916,1.02778084525348,0.0164621536170288,2.94293598133712,3.99102809107619,-1.04809210973907,3.80789823145389
1.1,0.813289076391497,0.831067000266651,1.04800418043351,1.02017915253337,0.0423376108386695,0.160292664026025,0.0334308880086749,0.0334308880086749,0.558591661548291,1.02758426147823,0.0145172716507204,2.94065997383913,3.98866415427263,-1.04800418043351,3.80596206460046
1.15,0.813428088746343,0.831122511855201,1.04791652204504,1.02087424491974,0.0423202757543323,0.160216573595941,0.0334055245319805,0.0334055245319805,0.558699715298581,1.02738552442835,0.0127562812775661,2.93865773862859,3.98657426067363,-1.04791652204504,3.80428610181057
1.2,0.813566087220739,0.831178602769427,1.04782913514615,1.02148417474784,0.0423027439415756,0.160139614275384,0.033379871425128,0.033379871425128,0.558808972773685,1.02718465158301,0.0111611652458157,2.93690306141117,3.98473219655732,-1.04782913514615,3.80284539043814
1.25,0.813703059546632,0.831235268886732,1.04774202029124,1.02201684391097,0.0422850167672063,0.160061791923965,0.0333539306413217,0.0333539306413217,0.558919425739929,1.02698166062149,0.00971572384564364,2.93537236482312,3.98311438511436,-1.04774202029124,3.80161748596012
1.3,0.813838993531927,0.831292506033729,1.04765517801671,1.02247940402998,0.0422670956152011,0.159983112479104,0.0333277041597015,0.0333277041597015,0.559031065856493,1.02677656942119,0.00840538278671531,2.93404442982015,3.98169960783685,-1.04765517801671,3.8005821871415
1.35,0.813973877061749,0.831350309986513,1.04756860884098,1.02287832786995,0.0422489818866161,0.159903581955747,0.033301193985249,0.033301193985249,0.559143884675849,1.02656939605584,0.00721702295437234,2.93290014878624,3.98046875762722,-1.04756860884098,3.79972130133909
1.4,0.81410769809972,0.831408676470938,1.04748231326457,1.02321947396037,0.0422306769994932,0.159823206446069,0.0332744021486896,0.0332744021486896,0.55925787364421,1.02636015879352,0.006138829279708,2.9319223063538,3.97940461961837,-1.04748231326457,3.7990184361359
1.45,0.814240444689222,0.831467601162898,1.04739629177013,1.0235081450658,0.0422121823887657,0.159741992119176,0.033247330706392,0.033247330706392,0.559373024101995,1.02614887609478,0.0051601563538232,2.93109538449948,3.97849167626961,-1.04739629177013,3.79845881404243
1.5,0.814372104954662,0.831527079688615,1.04731054482254,1.02374914109214,0.0421934995061612,0.159659945220792,0.0332199817402639,0.0332199817402639,0.559489327284306,1.02593556661059,0.00427140874787877,2.93040538896042,3.97771593378296,-1.04731054482254,3.79802910745729
1.55,0.814502667102733,0.831587107624931,1.04722507286892,1.02394680695791,0.0421746298201041,0.159577072072937,0.0331923573576457,0.0331923573576457,0.559606774321411,1.0257202491804,0.00346393427948622,2.92983969442011,3.97706476728903,-1.04722507286892,3.79771729146407
1.6,0.814632119423671,0.831647680499606,1.04713987633877,1.02410507590991,0.0421555748156144,0.159493379073598,0.0331644596911994,0.0331644596911994,0.559725356239249,1.02550294283014,0.00272992870188558,2.92938690625523,3.97652678259401,-1.04713987633877,3.79751251236613
1.65,0.814760450292509,0.83170879379162,1.04705495564399,1.02422750871657,0.0421363359942069,0.159408872696386,0.0331362908987952,0.0331362908987952,0.559845063959942,1.02528366677012,0.00206235049256472,2.92903673692501,3.976091692569,-1.04705495564399,3.79740497013693
1.7,0.814887648170325,0.831770442931481,1.04697031117899,1.02431732913448,0.0421169148737867,0.159323559490186,0.0331078531633952,0.0331078531633952,0.559965888302321,1.02506244039298,0.0014548445824503,2.92877989532299,3.97575020650197,-1.04697031117899,3.79738581318978
1.75,0.815013701605494,0.831832623301537,1.04688594332075,1.02437745604835,0.0420973129885442,0.159237446078797,0.0330791486929322,0.0330791486929322,0.560087819982467,1.02483928327163,0.000901673929959209,2.92860798750183,3.97549393082258,-1.04688594332075,3.79744704395611
1.8,0.815138599234933,0.831895330236301,1.04680185242895,1.02441053267839,0.0420775318888469,0.159150539160557,0.0330501797201858,0.0330501797201858,0.560210849614267,1.02461421515707,0.000397657915824644,2.92851342728418,3.97531527971313,-1.04680185242895,3.79758143385876
1.85,0.815262329785309,0.831958559022759,1.04671803884602,1.02441895212581,0.0420575731411333,0.159062845507977,0.0330209485026589,0.0330209485026589,0.560334967709961,1.02438725597634,-6.18812242805142e-05,2.92848935855256,3.97520739739858,-1.04671803884602,3.79778244939885
1.9,0.815384882074289,0.832022304900708,1.04663450289724,1.0244048816172,0.0420374383278007,0.158974371967338,0.0329914573224459,0.0329914573224459,0.560460164680734,1.02415842583028,-0.000481168708476518,2.92852958223313,3.97516408513037,-1.04663450289724,3.79804418268891
1.95,0.815506245011779,0.83208656306309,1.04655124489088,1.02437028429191,0.0420171290470917,0.158885125458292,0.0329617084860972,0.0329617084860972,0.560586430837308,1.02392774499136,-0.000864022136006238,2.92862849108683,3.97517973597771,-1.04655124489088,3.79836128941032
2,0.815626407601135,0.832151328656327,1.04646826511826,1.02431693841169,0.0419966469129808,0.15879511297345,0.0329317043244832,0.0329317043244832,0.560713756390545,1.02369523390149,-0.00121389090990521,2.92878101249777,3.97524927761603,-1.04646826511826,3.79872893438082
2.05,0.815745358940383,0.832216596780671,1.04638556385386,1.02424645496458,0.0419759935550583,0.158704341577962,0.0329014471926539,0.0329014471926539,0.560842131452065,1.02346091316975,-0.00153389214290395,2.92898255635528,3.97536812020914,-1.04638556385386,3.79914274196193
2.1,0.815863088223429,0.832282362490542,1.04630314135546,1.02416029360318,0.041955170618413,0.158612818409085,0.0328709394696949,0.0328709394696949,0.560971546034879,1.02322480357018,-0.00182684300268224,2.92922896809977,3.97553210945524,-1.04630314135546,3.79959875137622
2.15,0.815979584741262,0.832348620794893,1.04622099786424,1.02405977705984,0.0419341797635123,0.15852055067574,0.0328401835585799,0.0328401835585799,0.561101990054028,1.02298692603947,-0.00209528983444381,2.92951648644306,3.9757374843073,-1.04622099786424,3.80009337646958
2.2,0.816094837883155,0.832415366657561,1.04613913360488,1.02394610419214,0.0419130226660814,0.15842754565806,0.03280918188602,0.03280918188602,0.561233453327247,1.02274730167467,-0.00234153440802326,2.92984170525939,3.97598083886427,-1.04613913360488,3.80062336943986
2.25,0.816208837137859,0.832482594997632,1.0460575487857,1.0238203617863,0.04189170101698,0.158333810706926,0.0327779369023088,0.0327779369023088,0.561365925575632,1.02250595173088,-0.00256765757837249,2.9302015392288,3.9762590880145,-1.0460575487857,3.801185788134
2.3,0.816321572094785,0.832550300689814,1.04597624359879,1.02368353523715,0.0418702165220781,0.158239353243494,0.0327464510811646,0.0327464510811646,0.561499396424331,1.0222628976189,-0.00277554062237052,2.93059319285135,3.97656943645014,-1.04597624359879,3.80177796655145
2.35,0.816433032445189,0.832618478564808,1.04589521822011,1.02353651821151,0.0418485709021292,0.158144180758706,0.0327147269195686,0.0327147269195686,0.561633855403237,1.02201816090286,-0.0029668844865485,2.9310141324924,3.97690935071251,-1.04589521822011,3.80239748823056
2.4,0.816543207983343,0.832687123409686,1.04581447280965,1.02338012139176,0.0418267658926426,0.1580483008128,0.0326827669376,0.0326827669376,0.561769291947704,1.02177176329787,-0.00314322715533252,2.93146206115486,3.97727653396451,-1.04581447280965,3.80304216222911
2.45,0.816652088607697,0.832756229968279,1.04573400751154,1.02321508038714,0.0418048032437531,0.157951721034801,0.0326505736782671,0.0326505736782671,0.561905695399271,1.02152372666758,-0.00330595932757415,2.93193489570632,3.97766890321787,-1.04573400751154,3.80371000144027
2.5,0.816759664322042,0.832825792941563,1.0456538224542,1.02304206289192,0.0417826847200897,0.157854449122005,0.032618149707335,0.032618149707335,0.562043055006405,1.02127407302179,-0.00345633856956551,2.93243074631716,3.97808456877136,-1.0456538224542,3.80439920301214
2.55,0.816865925236658,0.832895806988053,1.04557391775047,1.02286167516219,0.0417604121006427,0.15775649283945,0.03258549761315,0.03258549761315,0.562181359925249,1.021022824514,-0.00359550209543517,2.93294789789078,3.97852181564125,-1.04557391775047,3.80510813066278
2.6,0.816970861569455,0.832966266724205,1.04549429349775,1.02267446787605,0.0417379871786283,0.157657860019378,0.0325526200064593,0.0325526200064593,0.562320599220394,1.02077000343896,-0.00372447831038505,2.93348479328966,3.97897908678741,-1.04549429349775,3.80583529870408
2.65,0.817074463647111,0.833037166724818,1.04541494977814,1.02248094143587,0.041715411761352,0.157558558560687,0.0325195195202289,0.0325195195202289,0.562460761865661,1.02051563223017,-0.00384419723840296,2.93404001818079,3.97945496795893,-1.04541494977814,3.8065793576067
2.7,0.817176721906195,0.833108501523444,1.04533588665862,1.02228155076575,0.0416926876700705,0.157458596428368,0.032486198809456,0.032486198809456,0.562601836744888,1.02025973345743,-0.00395549994383609,2.9346122873418,3.97994817400043,-1.04533588665862,3.80733908095529
2.75,0.817277626894287,0.8331802656128,1.04525710419114,1.02207670965224,0.0416698167398517,0.157357981652937,0.032452660550979,0.032452660550979,0.562743812652748,1.02000232982428,-0.00405914704518217,2.93520043228529,3.98045753647643,-1.04525710419114,3.80811335365826
2.8,0.817377169271084,0.83325245344519,1.0451786024128,1.02186679467171,0.0416468008194327,0.15725672232985,0.0324189074432834,0.0324189074432834,0.562886678295564,1.01974344416551,-0.00415582640961055,2.93580339007278,3.98098199248557,-1.0451786024128,3.80890116129002
2.85,0.817475339809501,0.833325059432928,1.045100381346,1.02165214874369,0.0416236417710772,0.157154826618914,0.0323849422063047,0.0323849422063047,0.563030422292146,1.0194830994446,-0.004246160107927,2.9364201932028,3.9815205745488,-1.045100381346,3.80970158045578
2.9,0.817572129396761,0.833398077948767,1.04502244099861,1.02143308434594,0.0416003414704296,0.157052302743678,0.0323507675812261,0.0323507675812261,0.563175033174645,1.01922131875118,-0.00433071070177064,2.93704996046903,3.98207240146765,-1.04502244099861,3.81051377007982
2.95,0.817667529035342,0.833471503326374,1.04494478136411,1.02120988645238,0.0415769018063538,0.156949158990757,0.0323163863302523,0.0323163863302523,0.563320499389504,1.01895812529824,-0.00440998698506051,2.9376918886105,3.98263666997461,-1.04494478136411,3.8113369634475
3,0.817761529846521,0.833545329859973,1.04486740242146,1.02098281470221,0.0415533246810562,0.156845403710397,0.0322818012367989,0.0322818012367989,0.56346680929668,1.01869354242261,-0.00448444821329559,2.93834524616853,3.98321264858999,-1.04486740242146,3.81217046235624
3.05,0.81785412306724,0.833619551806168,1.04479030413578,1.0207521066453,0.0415296120094671,0.156741045313777,0.0322470151045924,0.0322470151045924,0.563613951173395,1.0184275935771,-0.00455451044982702,2.93900936424173,3.98379966837751,-1.04479030413578,3.81301362829243
3.1,0.817945300050912,0.833694163384443,1.0447134864585,1.02051797984232,0.0415057657190723,0.156636092272292,0.0322120307574305,0.0322120307574305,0.563761913215144,1.01816030232775,-0.00462055066377478,2.93968363052606,3.98439711698456,-1.0447134864585,3.81386587674996
3.15,0.818035052271723,0.833769158776541,1.04463694932717,1.02028063311931,0.0414817877501239,0.156530553118486,0.0321768510394954,0.0321768510394954,0.563910683534396,1.01789169235519,-0.00468290916551818,2.94036748578485,3.98500443511202,-1.04463694932717,3.81472667387332
3.2,0.818123371325093,0.833844532127121,1.04456069266567,1.02004024853324,0.0414576800554174,0.156424436445096,0.032141478815032,0.032141478815032,0.56406025016193,1.01762178745128,-0.00474189344084419,2.94106041826666,3.98562111093234,-1.04456069266567,3.815595531133
3.25,0.8182102489281,0.833920277544414,1.04448471638444,1.01979699309584,0.0414334446000694,0.156317750904072,0.032105916968024,0.032105916968024,0.564210601048193,1.01735061151566,-0.00479778151286483,2.9417619588118,3.98624667519624,-1.04448471638444,3.81647200065783
3.3,0.818295676920495,0.833996389100696,1.04440902038063,1.0195510202056,0.0414090833613595,0.15621050520589,0.0320701684019635,0.0320701684019635,0.564361724064258,1.01707818855314,-0.00485082473256434,2.94247167679263,3.98688069717326,-1.04440902038063,3.81735567136356
3.35,0.818379647265691,0.834072860832755,1.0443336045383,1.01930247095276,0.0413845983285709,0.156102708118852,0.0320342360396173,0.0320342360396173,0.56451360700279,1.01680454267095,-0.00490125032166592,2.94318917641378,3.98752278095209,-1.0443336045383,3.81824616542427
3.4,0.818462152051754,0.834149686742368,1.04425846872858,1.0190514753005,0.0413599915028295,0.155994368468372,0.0319981228227906,0.0319981228227906,0.564666237579037,1.01652969807612,-0.00494926367409942,2.9439140933635,3.98817256209209,-1.04425846872858,3.81914313507825
3.45,0.818543183492371,0.834226860796784,1.04418361280979,1.01879815315303,0.0413352648969415,0.155885495136256,0.0319618317120854,0.0319618317120854,0.564819603431825,1.01625367907274,-0.00499505043744755,2.94464609178515,3.98882970459494,-1.04418361280979,3.82004625973914
3.5,0.818622733927815,0.834304376929206,1.04410903662765,1.018542615322,0.0413104205352294,0.155776097059971,0.031925365686657,0.031925365686657,0.564973692124568,1.01597651005924,-0.00503877839604773,2.94538486153726,3.98949389816491,-1.04410903662765,3.82095524338195
3.55,0.818700795825893,0.834382229039283,1.04403474001545,1.01828496440052,0.0412854604533664,0.155666183231898,0.031888727743966,0.031888727743966,0.565128491146296,1.01569821552566,-0.00508059917468444,2.94613011571485,3.9901648557303,-1.04403474001545,3.82186981217815
3.6,0.818777361782878,0.834460410993605,1.04396072279416,1.01802529555382,0.0412603866982094,0.155555762698582,0.0318519208995274,0.0318519208995274,0.565283987912687,1.01541882005096,-0.00512064978000707,2.94688158840687,3.99084231120102,-1.04396072279416,3.82278971235579
3.65,0.818852424524442,0.834538916626201,1.04388698477266,1.01776369723441,0.0412352013276307,0.155444844559968,0.0318149481866559,0.0318149481866559,0.565440169767123,1.01513834830023,-0.00515905399516871,2.94763903266737,3.99152601744003,-1.04388698477266,3.82371470826346
3.7,0.818925976906556,0.834617739739041,1.04381352574788,1.01750025182894,0.0412099064103477,0.155333437968624,0.031777812656208,0.031777812656208,0.565597023981749,1.01485682502198,-0.00519592364170086,2.94840221868009,3.99221574442798,-1.04381352574788,3.82464458061854
3.75,0.818998011916398,0.834696874102545,1.04374034550495,1.0172350362432,0.0411845040257521,0.155221552128962,0.0317405173763208,0.0317405173763208,0.56575453775855,1.01457427504535,-0.00523135972129031,2.94917093209791,3.99291127760287,-1.04374034550495,3.82557912492222
3.8,0.819068522673227,0.834776313456095,1.04366744381739,1.01696812243121,0.0411589962637366,0.155109196296441,0.0317030654321471,0.0317030654321471,0.56591269823044,1.01429072327737,-0.00526545344889931,2.94994497254061,3.993612416358,-1.04366744381739,3.82651815002553
3.85,0.819137502429264,0.834856051508548,1.04359482044725,1.01669957787371,0.0411333852245206,0.154996379776762,0.0316654599255872,0.0316654599255872,0.566071492462361,1.01400619470016,-0.00529828718761981,2.95072415223589,3.99431897268314,-1.04359482044725,3.82746147683189
3.9,0.819204944570543,0.834936081938764,1.04352247514529,1.01642946601087,0.0411076730184748,0.154883111925054,0.031627703975018,0.031627703975018,0.566230907452399,1.0137207143682,-0.00532993529458682,2.95150829478993,3.99503076993522,-1.04352247514529,3.82840893712327
3.95,0.819270842545494,0.835016398323627,1.04345040764807,1.01615784727887,0.0410818617901501,0.154769402251693,0.0315898007505644,0.0315898007505644,0.566390929984402,1.01343430767122,-0.00536046563030225,2.95229723220028,3.99574763984835,-1.04345040764807,3.82936037070965
4,0.819335189899481,0.835096994161383,1.04337861767839,1.01588477903569,0.0410559537104936,0.154655260387985,0.0315517534626616,0.0315517534626616,0.566551546675768,1.01314700024726,-0.00538993957765972,2.95309080508883,3.99646942276722,-1.04337861767839,3.83031562565438
4.05,0.819397980363941,0.835177862968186,1.04330710494987,1.01561031517975,0.0410299509446064,0.154540695944069,0.0315135653146897,0.0315135653146897,0.566712744175294,1.01285881762781,-0.00541841198501277,2.95388886382967,3.99719596877955,-1.04330710494987,3.83127455934617
4.1,0.819459208202374,0.835258998647711,1.04323586918435,1.01533450367473,0.0410038555283049,0.154425717964961,0.0314752393216538,0.0314752393216538,0.566874509920582,1.01256978388465,-0.00544592896248481,2.95469127577394,3.99792714495828,-1.04323586918435,3.8322370453808
4.15,0.819518867742735,0.835340395031717,1.04316491009299,1.01505739097324,0.0409776695215212,0.154310335606289,0.0314367785354298,0.0314367785354298,0.56703683119699,1.01227992331347,-0.0054725332468386,2.95549791241221,3.9986628225052,-1.04316491009299,3.83320296131197
4.2,0.819576953018267,0.835422045463832,1.04309422735584,1.0147790249269,0.0409513951473114,0.154194558746799,0.0313981862489331,0.0313981862489331,0.567199694284755,1.01198926195442,-0.00549826692108566,2.95630864090446,3.9994028682603,-1.04309422735584,3.83417218058858
4.25,0.819633458106205,0.835503943132499,1.043023820635,1.01449945191854,0.0409250346807004,0.15407839749861,0.0313594658328701,0.0313594658328701,0.567363085141005,1.01169782637047,-0.00552316818460805,2.95712333242431,4.00014715305931,-1.043023820635,3.83514458051783
4.3,0.819688377522142,0.835586081518948,1.04295368959724,1.01421871405222,0.0408985902990541,0.15396186154778,0.0313206205159268,0.0313206205159268,0.567526990317898,1.01140564200916,-0.00554726905367534,2.95794187036223,4.00089555995948,-1.04295368959724,3.83612005007097
4.35,0.819741705800324,0.835668453930705,1.04288383389173,1.01393685286414,0.0408720642378753,0.153844960840746,0.0312816536135821,0.0312816536135821,0.567691396006786,1.01111273490771,-0.00557059929017031,2.95876413952772,4.00164797341945,-1.04288383389173,3.83709847959433
4.4,0.819793437659434,0.835751053698484,1.04281425315999,1.01365390809027,0.0408454587250389,0.153727705294446,0.0312425684314821,0.0312425684314821,0.567856288441792,1.0108191309725,-0.00559318539621561,2.95959002974893,4.00240428290892,-1.04281425315999,3.83807976423473
4.45,0.819843568292145,0.835833874556049,1.0427449470575,1.01336991571339,0.0408187758538839,0.153610104236887,0.0312033680789622,0.0312033680789622,0.568021654678632,1.01052485459335,-0.00561504950152061,2.96041944158965,4.00316438864715,-1.0427449470575,3.83906380936547
4.5,0.819892092967289,0.835916910166994,1.04267591522938,1.01308491108833,0.0407920177412767,0.153492167103623,0.0311640557012078,0.0311640557012078,0.568187481624835,1.01022993037183,-0.00563621209881501,2.96125227724218,4.00392819247156,-1.04267591522938,3.8400505219215
4.55,0.819939006734345,0.83600015369784,1.04260715728576,1.01279893121259,0.0407651866702433,0.153373904066382,0.0311246346887941,0.0311246346887941,0.568353755164571,1.00993438467525,-0.00565669344438272,2.96208843388905,4.00469559117482,-1.04260715728576,3.84103980410063
4.6,0.819984304711317,0.836083598161051,1.04253867281856,1.01251201261868,0.0407382849754022,0.153255325528099,0.0310851085093662,0.0310851085093662,0.568520460861701,1.00963824438261,-0.00567651188381912,2.96292780985486,4.00546648267342,-1.04253867281856,3.84203155921731
4.65,0.820027982410765,0.836167236874688,1.04247046142885,1.01222418909825,0.040711314889386,0.153136441445869,0.0310454804819562,0.0310454804819562,0.568687584902301,1.00934153520973,-0.00569568267498719,2.96377031127124,4.00624077270009,-1.04247046142885,3.84302569802217
4.7,0.820070035391251,0.836251062983465,1.04240252269961,1.01193549447458,0.0406842787028502,0.153017262036126,0.031005754012042,0.031005754012042,0.568855113112871,1.00904428345379,-0.00571422000034367,2.96461584397499,4.0070183666746,-1.04240252269961,3.84402213100677
4.75,0.820110459392949,0.836335069660599,1.04233485620767,1.01164596159589,0.0406571786970315,0.152897797477273,0.0309659324924244,0.0309659324924244,0.569023031374283,1.00874651525738,-0.00573213643621549,2.96546431645657,4.00779917266424,-1.04233485620767,3.84502077119997
4.8,0.820149250569016,0.836419250496283,1.04226746154889,1.01135562062714,0.0406300170139204,0.152778057337227,0.0309260191124091,0.0309260191124091,0.569191326418605,1.00844825519681,-0.00574944237423394,2.96631564487644,4.00858310642534,-1.04226746154889,3.84602153891311
4.85,0.820186405160082,0.836503599012646,1.04220033830913,1.01106450153522,0.0406027958183295,0.152658051287716,0.0308860170959054,0.0308860170959054,0.569359984834668,1.00814952804714,-0.00576614742907514,2.96716974579241,4.00937008410154,-1.04220033830913,3.84702435484368
4.9,0.820221919264329,0.836588108227958,1.04213348603572,1.0107726360495,0.0405755174435377,0.152537789746301,0.0308459299154335,0.0308459299154335,0.569528992174336,1.00785036036286,-0.00578226117807267,2.9680265304027,4.01016001643843,-1.04213348603572,3.84802913462946
4.95,0.820255789072722,0.836672771008311,1.04206690425758,1.0104800559258,0.0405481842737953,0.152417283358346,0.0308057611194486,0.0308057611194486,0.569698333673643,1.0075507791968,-0.0057977922707438,2.96888590962977,4.01095281388735,-1.04206690425758,3.84903579367098
5,0.820288011124533,0.836757580536981,1.04200059251679,1.01018679092616,0.0405207985874491,0.152296542305279,0.0307655141017595,0.0307655141017595,0.569867995215636,1.00725081039654,-0.00581274781256266,2.9697478000574,4.01174839257419,-1.04200059251679,3.85004425274311
5.05,0.820318582032213,0.836842529825073,1.04193455033689,1.00989287113385,0.0404933627204839,0.152175577025474,0.0307251923418248,0.0307251923418248,0.570037962326844,1.00695048038026,-0.00582713441730848,2.97061211713652,4.01254666747341,-1.04193455033689,3.85105443156293
5.1,0.820347498585949,0.836927611917462,1.04186877723653,1.00959832605686,0.0404658789976923,0.152054397910687,0.0306847993035622,0.0306847993035622,0.570208220599796,1.00664981538887,-0.00584095791741152,2.97147877781944,4.01334755505598,-1.04186877723653,3.85206625128074
5.15,0.820374757925256,0.837012820288216,1.041803272758,1.00930318303577,0.040438349600488,0.15193301472307,0.0306443382410233,0.0306443382410233,0.5703787565044,1.00634884005462,-0.0058542230537015,2.97234770525208,4.01415097801008,-1.041803272758,3.85307963890658
5.2,0.820400357287968,0.837098148345793,1.0417380364338,1.00900746941871,0.0404107767322851,0.15181143732421,0.0306038124414032,0.0306038124414032,0.570549556373116,1.00604757919508,-0.005866934216714,2.97321882238227,4.01495685881607,-1.0417380364338,3.85409452126808
5.25,0.820424293847456,0.837183588990239,1.04167306775477,1.00871121436955,0.0403831627665235,0.151689676327724,0.0305632254425747,0.0305632254425747,0.570720605492584,1.00574605941306,-0.00587909584875823,2.97409204662704,4.01576511438181,-1.04167306775477,3.8551108199787
5.3,0.820446564893684,0.837269134972031,1.04160836619302,1.00841444731474,0.0403555101267495,0.151567742570424,0.0305225808568079,0.0305225808568079,0.570891888839726,1.00544430779458,-0.0058907119549329,2.97496729443787,4.01657566063088,-1.04160836619302,3.85612845575646
