time,e,omega,d,r,kappa,g,f,Z,scenario_id,rF_eff,psi,rF,phi2,phi1,e_star,omega_star,d_star,bad
0,0.9493999999999998,0.8316,2.4179211097414544,0.047931183353878186,0.17297003471441014,0.036485017357205066,1.3116968262426105,0.9998245690651698,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
0.1,0.9499956385203587,0.8321345531180065,2.416846046478467,0.047680032743819725,0.17211776706835208,0.03605888353417604,1.3179981310809945,0.9998290931367616,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
0.2,0.9505497856177907,0.8327007856787366,2.415845012278366,0.047411931976456205,0.17120841889856372,0.03560420944928186,1.3247175484901306,0.999833909694409,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
0.30000000000000004,0.9510597462127369,0.8332963946942745,2.414922071880422,0.04712797157465641,0.17024582869398222,0.03512291434699111,1.3318253653374252,0.9998389665148878,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
0.4,0.9515233145698465,0.8339192496871749,2.414080525861615,0.04682916726848833,0.16923359782438777,0.03461679891219388,1.3392934096089657,0.9998442137177798,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
0.5,0.9519377402657956,0.8345663807475427,2.4133244606536395,0.04651694271642404,0.1681767238912401,0.03408836194562005,1.3470830019710633,0.9998495963274366,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
0.6000000000000001,0.9523010487348339,0.8352351714055568,2.4126567684447813,0.04619256277054988,0.1670796771672356,0.033539838583617795,1.355159166727502,0.9998550649173198,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
0.7000000000000001,0.9526113798132686,0.8359227986653711,2.4120801515772796,0.04585739839365525,0.16594729457419138,0.03297364728709569,1.3634840550441902,0.9998605717562931,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
0.8,0.9528671027076697,0.8366263452681166,2.411596952799214,0.04551287307395347,0.16478459342801743,0.032392296714008714,1.372018352981967,0.9998660723013005,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
0.9,0.9530668699110784,0.8373427893619261,2.411209075327246,0.04516046918912827,0.16359678735927524,0.03179839367963762,1.3807212112286968,0.9998715254741326,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
1,0.9532095748736893,0.83806904286197,2.410918053067612,0.0448017077730008,0.16238921181701257,0.031194605908506284,1.3895508508568615,0.9998768943505746,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
1.1,0.9532943775971192,0.8388019547649515,2.410725013062521,0.04443814742158646,0.16116731378703245,0.03058365689351622,1.3984647086460702,0.9998821462924529,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
1.2000000000000002,0.9533207113124554,0.8395383252590891,2.410630666965732,0.044071377365969465,0.1599366215632522,0.029968310781626095,1.407419739717111,0.9998872530675613,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
1.3,0.9532882847980102,0.840274920799784,2.4106353082382213,0.04370300997653465,0.1587027126156356,0.029351356307817794,1.4163727429643103,0.9998921908550976,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
1.4000000000000001,0.9531970840630252,0.8410084891145966,2.410738809407831,0.04333467330158425,0.1574711818382085,0.028735590919104242,1.4252806902366222,0.9998969401389589,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
1.5,0.9530473723864544,0.8417357744115336,2.41094062088703,0.04296800348092777,0.15624760989834627,0.02812380494917313,1.4341010583130653,0.9999014855101317,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
1.6,0.9528396886121506,0.8424535327565204,2.4112397715537406,0.042604637048433716,0.1550375319895971,0.02751876599479855,1.4427921578362115,0.9999058153966365,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
1.7000000000000002,0.9525748437252445,0.843158547525883,2.4116348711192748,0.04224620317026936,0.15384640738457114,0.02692320369228557,1.4513134521699673,0.9999099217389947,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
1.8,0.9522539159678131,0.8438476443350673,2.412124114097407,0.04189431612100524,0.15267959100386963,0.026339795501934812,1.4596258529665602,0.999913799625815,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
1.9000000000000001,0.9518782437109771,0.844517707769812,2.4127052860934204,0.04155056682369267,0.15154230328741922,0.025771151643709606,1.467692014162784,0.9999174469183651,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
2,0.9514494175952375,0.8451656953462069,2.413375771311395,0.04121651575722563,0.15043960614801943,0.025219803074009714,1.4754765641869276,0.9999208638536098,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
2.1,0.9509692711461596,0.8457886520940848,2.41413256179699,0.040893685526002733,0.1493763794148831,0.02468818970744155,1.482946312151706,0.9999240526575236,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
2.2,0.9504398699244141,0.8463837253777561,2.41497226856823,0.04058355328259851,0.14835729844595918,0.02417864922297959,1.4900704191397722,0.9999270171754057,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
2.3000000000000003,0.949863499726199,0.8469481786499969,2.4158911343017726,0.04028754366047494,0.14738681504947884,0.023693407524739418,1.4968205164858683,0.9999297625205344,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
2.4000000000000004,0.9492426538378725,0.8474794046980966,2.4168850475728108,0.040007021937359555,0.14646914070196426,0.02323457035098213,1.503170776373616,0.9999322947496091,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
2.5,0.9485800194843832,0.8479749382401048,2.417949558623648,0.03974328750059287,0.14560823215826527,0.02280411607913263,1.5090979334439478,0.9999346205678386,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
2.6,0.947878463629348,0.8484324677977132,2.419079896581584,0.03949756765241964,0.14480777938968417,0.022403889694842083,1.514581258659667,0.9999367470651815,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
2.7,0.9471410182672757,0.8488498467761879,2.420270988058014,0.039271011791035836,0.14407119573660226,0.02203559786830113,1.5196024885141808,0.9999386814838828,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
2.8000000000000003,0.9463708653413726,0.8492251037002353,2.4215174770563186,0.039064685994037576,0.1434016100977643,0.021700805048882152,1.5241457146093706,0.99994043101642,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
2.9000000000000004,0.9455713214094056,0.8495564515594897,2.422813746114074,0.03887956802854405,0.1428018609456279,0.021400930472813953,1.528197240254105,0.9999420026321816,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
3,0.9447458221677664,0.8498422962256129,2.424153938602786,0.038716542808151753,0.1422744919285704,0.021137245964285192,1.5317454121562224,0.9999434029306558,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
3.1,0.9438979069296837,0.8500812439103465,2.425531982107268,0.038576398313217755,0.1418217488036991,0.02091087440184955,1.534780436365528,0.9999446380185871,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
3.2,0.9430312031386195,0.8502721076409498,2.426941612805831,0.03845982198743761,0.14144557743732006,0.020722788718660026,1.5372941883130293,0.9999457134084153,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
3.3000000000000003,0.9421494109826365,0.8504139127360285,2.4283764007717017,0.03836739762041022,0.1411476226137579,0.02057381130687895,1.539280027031001,0.9999466339352991,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
3.4000000000000004,0.9412562881605377,0.8505059012707872,2.4298297761153704,0.03829960272287586,0.14092922740648653,0.020464613703243262,1.5407326234032108,0.9999474036901322,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
3.5,0.9403556348363147,0.8505475355262179,2.431295055886722,0.03825680639859024,0.14079143288753485,0.02039571644376742,1.5416478115840342,0.9999480259661293,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
3.6,0.9394512788053517,0.8505385004216232,2.432765471654574,0.038239267714369814,0.14073497798082166,0.020367488990410826,1.5420224715646402,0.999948503216791,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
3.7,0.9385470608842809,0.8504787049342142,2.434234197679602,0.03824713456769888,0.14076029930119424,0.020380149650597118,1.5418544493054143,0.9999488370233202,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
3.8000000000000003,0.937646820526654,0.8503682825133538,2.435694379594357,0.038280443049407725,0.14086753086215392,0.02043376543107696,1.5411425189708632,0.9999490280698541,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
3.9000000000000004,0.9367543816589371,0.8502075905003755,2.437139163501088,0.038339117297295916,0.14105650358017002,0.02052825179008501,1.5398863896896973,0.9999490761251895,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
4,0.9358735387258494,0.8499972085678921,2.4385617253943406,0.038422969835138855,0.14132674455061967,0.02066337227530983,1.538086757025835,0.9999489800300059,S03,0.043,0.2,0.05374999999999999,0.6,0.6594960750427061,0.9399999999999998,0.84,2.3939812967737173,FALSE
