time,e,omega,d,r,kappa,g,f,Z,scenario_id,rF_eff,psi,rF,phi2,phi1,e_star,omega_star,d_star,bad
0,0.9493999999999999,0.8316,2.4179211097414544,0.047931183353878186,0.17297003471441014,0.036485017357205066,1.0739265303596106,0.9994242368210676,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
0.1,0.9499884818656611,0.8323117773335823,2.416858044185322,0.04759124067042902,0.17181654815107608,0.03590827407553804,1.080908310915931,0.9994410166748955,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
0.2,0.9505207850118252,0.8330637169562966,2.4158935647230573,0.047229738051005866,0.17059073540385378,0.035295367701926886,1.088321753406705,0.9994587438917653,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
0.30000000000000004,0.9509935454302221,0.8338516649378227,2.41503273536075,0.0468486765006774,0.16929966479356315,0.03464983239678157,1.096121803441128,0.9994771916679859,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
0.4,0.9514041022620443,0.8346718038568695,2.414279529680159,0.04644990512636289,0.16794991986104713,0.03397495993052356,1.1042659726026904,0.9994961497659041,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
0.5,0.9517492576543927,0.8355188449453976,2.413638687031882,0.04603599722182296,0.16655055680446976,0.033275278402234876,1.112696521751666,0.9995153874120543,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
0.6000000000000001,0.9520269035034548,0.83638817916136,2.4131132779887006,0.045609211249489495,0.16510957496974762,0.03255478748487381,1.1213618291546876,0.9995347059273997,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
0.7000000000000001,0.9522351978054973,0.837274874376537,2.4127059557866377,0.045171973474931924,0.16363553862533048,0.03181776931266524,1.1302066792606316,0.9995539187091403,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
0.8,0.952372703892465,0.8381738825979026,2.4124187499846044,0.044726777451279634,0.16213722201777012,0.031068611008885055,1.1391745152418213,0.9995728577916683,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
0.9,0.9524384795931269,0.8390800371756609,2.4122529338340217,0.04427618740465921,0.16062360466175415,0.030311802330877075,1.1482076074944099,0.9995913744780852,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
1,0.9524319940250775,0.8399881174464443,2.4122091543181714,0.04382280396200528,0.15910373935693212,0.029551869678466056,1.1572480086378403,0.9996093414095808,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
1.1,0.9523531650159702,0.8408928646061932,2.4122873743021227,0.043369257082371576,0.1575867122152605,0.028793356107630244,1.166237975797733,0.9996266522130313,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
1.2000000000000002,0.9522023611190462,0.8417890137340972,2.412486867573039,0.04291819011935581,0.1560815739305636,0.028040786965281797,1.1751205778008014,0.9996432210192725,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
1.3,0.9519803961046365,0.8426713251782711,2.4128062232628933,0.04247224406192103,0.15459727361081566,0.027298636805407825,1.1838402904552645,0.9996589814370347,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
1.4000000000000001,0.9516885209296191,0.8435346197807366,2.413243352028522,0.04203403982920386,0.15314258887321922,0.026571294436609605,1.1923436061793946,0.9996738851568623,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
1.5,0.9513284129388778,0.8443738086525522,2.413795495572401,0.0416061632401379,0.15172606826444554,0.025863034132222767,1.200579551556269,0.99968790014841,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
1.6,0.950902161861982,0.8451839245671373,2.4144592395629325,0.04119114912298736,0.15035597471691878,0.025177987358459386,1.2085001672827849,0.9997010086964874,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
1.7000000000000002,0.9504122526945404,0.8459601540504009,2.415230530296891,0.040791465020346175,0.1490402319617157,0.02452011598085785,1.2160609265662583,0.9997132053547515,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
1.8,0.9498615459384048,0.8466978675053999,2.416104695056521,0.04040949582145224,0.1477863784781184,0.023893189239059198,1.2232210542431023,0.999724494864693,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
1.9000000000000001,0.9492532555691283,0.8473926483646697,2.4170764658403447,0.040047528830060006,0.14660152730367848,0.023300763651839237,1.2299437475327657,0.9997348901294048,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
2,0.9485909250500479,0.8480403209222749,2.418140006428064,0.0397077394424416,0.14549233204054632,0.022746166020273156,1.2361962904941102,0.9997444102931947,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
2.1,0.9478784017821963,0.848636976623614,2.419288942596672,0.0393921775492429,0.14446495899734618,0.02223247949867309,1.2419500602956537,0.9997530789643039,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
2.2,0.9471198103463851,0.8491789985996306,2.4205163953275126,0.03910275477027199,0.14352506521679273,0.021762532608396362,1.2471804287889796,0.9997609226041775,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
2.3000000000000003,0.9463195248816757,0.8496630842820907,2.4218150168225105,0.038841232606616996,0.14267778191423516,0.02133889095711758,1.2518665687123056,0.9997679690953571,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
2.4000000000000004,0.9454821409130552,0.8500862659538863,2.4231770291443135,0.03860921158589217,0.14192770271574567,0.020963851357872834,1.2559911791153335,0.9997742464906048,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
2.5,0.9446124469057543,0.8504459291145777,2.424594265288542,0.03840812146338301,0.14127887597273622,0.02063943798636811,1.2595401493003884,0.9997797819388036,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
2.6,0.94371539578143,0.8507398285652729,2.4260582124944707,0.03823921252994651,0.140734800363256,0.020367400181627998,1.2625021842627904,0.999784600778232,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
2.7,0.9427960765866796,0.8509661021399225,2.4275600575992557,0.0381035480660499,0.1402984229654983,0.020149211482749146,1.2648684169979831,0.9997887257846715,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
2.8000000000000003,0.9418596864586666,0.8511232820311423,2.4290907342407086,0.03800199797081823,0.13997213900614602,0.01998606950307301,1.266632033895185,0.9997921765601719,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
2.9000000000000004,0.9409115029883564,0.8512103036777006,2.4306409717134816,0.037935233585447495,0.1397577925415486,0.0198788962707743,1.2677879386406883,0.9997949690477719,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
3,0.9399568570408066,0.8512265121976338,2.4322013452828037,0.03790372372194105,0.13965667741909343,0.019828338709546714,1.268332477608473,0.9997971151578391,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
3.1,0.9390011060557663,0.8511716663655998,2.4337623277578238,0.037907731900832735,0.13966953798412785,0.01983476899206392,1.268263245747,0.9997986224926328,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
3.2,0.9380496078218064,0.8510459401456868,2.4353143421226493,0.037947314795316864,0.13979656913845986,0.01989828456922993,1.2675789867217533,0.9997994941571346,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
3.3000000000000003,0.9371076946942929,0.8508499218017017,2.4368478150167463,0.03802232187389795,0.14003741551345306,0.020018707756726525,1.2662795948868961,0.9997997286459864,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
3.4000000000000004,0.9361806482123379,0.8505846106162704,2.4383532308472007,0.03813239622915677,0.14039116968750207,0.02019558484375103,1.2643662199539543,0.9997993197985169,S07,0.038,0.2,0.047499999999999994,0.8,0.871966411745849,0.94,0.84,2.3939812967737173,FALSE
