time,e,omega,d,r,kappa,g,f,Z,scenario_id,rF_eff,psi,rF,phi2,phi1,e_star,omega_star,d_star,bad
0,0.9493999999999999,0.8316,2.4179211097414544,0.047931183353878186,0.17297003471441014,0.036485017357205066,1.163370721971605,0.9996317790702322,S02,0.04,0.2,0.049999999999999996,0.6,0.6594008118740587,0.94,0.84,2.3939812967737173,FALSE
0.1,0.949995557688516,0.8321365549605644,2.416846181977754,0.04767902979005151,0.17211436435965974,0.036057182179829866,1.1689817852899707,0.9996400336012013,S02,0.04,0.2,0.049999999999999996,0.6,0.6594008118740587,0.94,0.84,2.3939812967737173,FALSE
0.2,0.9505494701688331,0.832704584945921,2.4158455403116053,0.04741002442236541,0.17120195057312323,0.035600975286561615,1.1749614440558094,0.9996488812603953,S02,0.04,0.2,0.049999999999999996,0.6,0.6594008118740587,0.94,0.84,2.3939812967737173,FALSE
0.30000000000000004,0.9510590590762423,0.8333017650558276,2.4149232201391904,0.047125269169998325,0.1702366707956365,0.03511833539781825,1.18128308644209,0.9996582302731727,S02,0.04,0.2,0.049999999999999996,0.6,0.6594008118740587,0.94,0.84,2.3939812967737173,FALSE
0.4,0.951522134763507,0.833925947998566,2.4140824942262826,0.04682578858732276,0.1692221564328454,0.0346110782164227,1.1879215271763577,0.999667992224757,S02,0.04,0.2,0.049999999999999996,0.6,0.6594008118740587,0.94,0.84,2.3939812967737173,FALSE
0.5,0.9519359697828087,0.834574144271389,2.4133274097119735,0.046513016718625906,0.16816344013772808,0.034081720068864035,1.194842231055297,0.9996780679912534,S02,0.04,0.2,0.049999999999999996,0.6,0.6594008118740587,0.94,0.84,2.3939812967737173,FALSE
0.6000000000000001,0.9522986103886447,0.8352437253620872,2.412660823690807,0.046188224963594274,0.16706501391215278,0.03353250695607639,1.2020140374776176,0.9996883675118036,S02,0.04,0.2,0.049999999999999996,0.6,0.6594008118740587,0.94,0.84,2.3939812967737173,FALSE
0.7000000000000001,0.9526082189438612,0.8359318584939113,2.412085400797049,0.045852789741088626,0.16593173234583908,0.032965866172919536,1.2094032673698596,0.9996988025666944,S02,0.04,0.2,0.049999999999999996,0.6,0.6594008118740587,0.94,0.84,2.3939812967737173,FALSE
0.8,0.9528631878800886,0.8366356196700241,2.411603445131943,0.04550813848800882,0.16476862492381802,0.03238431246190901,1.2169749819529323,0.9997092895746468,S02,0.04,0.2,0.049999999999999996,0.6,0.6594008118740587,0.94,0.84,2.3939812967737173,FALSE
0.9,0.9530621935119216,0.8373519839013122,2.411216820480481,0.04515575574213671,0.1635809109869535,0.03179045549347674,1.2246929271223532,0.9997197501488493,S02,0.04,0.2,0.049999999999999996,0.6,0.6594008118740587,0.94,0.84,2.3939812967737173,FALSE
1,0.953204153203123,0.8380778628149264,2.410927021250252,0.044797163273783046,0.16237392647896992,0.031186963239484958,1.2325200629047108,0.9997301124979058,S02,0.04,0.2,0.049999999999999996,0.6,0.6594008118740587,0.94,0.84,2.3939812967737173,FALSE
1.1,0.9532882507819632,0.8388101081228271,2.4107351351655724,0.044433918911102877,0.16115311342282732,0.030576556711413655,1.2404186940527286,0.9997403117975714,S02,0.04,0.2,0.049999999999999996,0.6,0.6594008118740587,0.94,0.84,2.3939812967737173,FALSE
1.2000000000000002,0.9533139429427898,0.8395455256156982,2.410641835132623,0.044067609665161565,0.15992398992193607,0.029961994960968033,1.2483507368585316,0.9997502905711222,S02,0.04,0.2,0.049999999999999996,0.6,0.6594008118740587,0.94,0.84,2.3939812967737173,FALSE
