time,e,omega,d,r,kappa,g,f,Z,scenario_id,rF_eff,psi,rF,phi2,phi1,e_star,omega_star,d_star,bad
0,0.9494,0.8316,2.4179211097414544,0.047931183353878186,0.17297003471441014,0.036485017357205066,1.0739265303596106,0.9994242368210676,S01,0.038,0.2,0.047499999999999994,0.6,0.6592939577455569,0.9400000000000001,0.84,2.3939812967737173,FALSE
0.1,0.9499954838514411,0.8321383835837485,2.416846305751785,0.04767811362184899,0.17211125609280348,0.036055628046401736,1.079125004925811,0.9994359799359662,S01,0.038,0.2,0.047499999999999994,0.6,0.6592939577455569,0.9400000000000001,0.84,2.3939812967737173,FALSE
0.2,0.9505491822504946,0.8327080496962023,2.4158460222619436,0.047408284817969715,0.1711960517705958,0.035598025885297896,1.084661790132825,0.9994486223490654,S01,0.038,0.2,0.047499999999999994,0.6,0.6592939577455569,0.9400000000000001,0.84,2.3939812967737173,FALSE
0.30000000000000004,0.9510584326288095,0.8333066519211115,2.4149242669835496,0.047122810034690994,0.17022833733692125,0.03511416866846062,1.0905120866963705,0.9994620365175733,S01,0.038,0.2,0.047499999999999994,0.6,0.6592939577455569,0.9400000000000001,0.84,2.3939812967737173,FALSE
0.4,0.9515210605947131,0.8339320263089106,2.4140842863474927,0.046822722550332305,0.1692117738482455,0.03460588692412275,1.0966524648044513,0.9994760989849473,S01,0.038,0.2,0.047499999999999994,0.6,0.6592939577455569,0.9400000000000001,0.84,2.3939812967737173,FALSE
0.5,0.9519343605476266,0.8345811637674347,2.4133300901734427,0.04650946676368099,0.16815142886365586,0.03407571443182793,1.1030508337065938,0.9994906698257567,S01,0.038,0.2,0.047499999999999994,0.6,0.6592939577455569,0.9400000000000001,0.84,2.3939812967737173,FALSE
0.6000000000000001,0.9522963986264881,0.8352514234785922,2.4126645020640836,0.04618432072974267,0.16705181644637168,0.03352590822318584,1.1096782977710944,0.9995056211838034,S01,0.038,0.2,0.047499999999999994,0.6,0.6592939577455569,0.9400000000000001,0.84,2.3939812967737173,FALSE
0.7000000000000001,0.9526053587638017,0.8359399624549543,2.412090150563241,0.045848666514074245,0.1659178094752988,0.0329589047376494,1.1165036622307698,0.9995208267582069,S01,0.038,0.2,0.047499999999999994,0.6,0.6592939577455569,0.9400000000000001,0.84,2.3939812967737173,FALSE
0.8,0.9528596556896475,0.8366438493834993,2.411609302671388,0.045503935768179515,0.16475445049013074,0.032377225245065366,1.1234946044973748,0.9995361658373062,S01,0.038,0.2,0.047499999999999994,0.6,0.6592939577455569,0.9400000000000001,0.84,2.3939812967737173,FALSE
0.9,0.953057988661445,0.8373600554069908,2.4112237841851663,0.045151615533727124,0.16356696570100537,0.031783482850502684,1.1306176289393137,0.9995515241132409,S01,0.038,0.2,0.047499999999999994,0.6,0.6592939577455569,0.9400000000000001,0.84,2.3939812967737173,FALSE
1,0.9531992981318459,0.8380854910454161,2.4109350513517223,0.04479322870701613,0.1623606928699824,0.031180346434991194,1.1378385490752387,0.9995667957794756,S01,0.038,0.2,0.047499999999999994,0.6,0.6592939577455569,0.9400000000000001,0.84,2.3939812967737173,FALSE
1.1,0.9532827909942783,0.83881700983328,2.4107441537962906,0.04443033277641564,0.1611410705210761,0.030570535260538045,1.1451226098418519,0.9995818841544912,S01,0.038,0.2,0.047499999999999994,0.6,0.6592939577455569,0.9400000000000001,0.84,2.3939812967737173,FALSE
1.2000000000000002,0.9533079467147596,0.8395514222250802,2.4106517267684957,0.04406451298593248,0.15991360812435415,0.029956804062177073,1.1524347326936317,0.9995967023472898,S01,0.038,0.2,0.047499999999999994,0.6,0.6592939577455569,0.9400000000000001,0.84,2.3939812967737173,FALSE
1.3,0.9532745190672062,0.8402855098812063,2.4106579891447097,0.0436973752222262,0.1586838553973662,0.0293419276986831,1.1597397728269687,0.9996111736487485,S01,0.038,0.2,0.047499999999999994,0.6,0.6592939577455569,0.9400000000000001,0.84,2.3939812967737173,FALSE
1.4000000000000001,0.9531825376240284,0.8410160416565152,2.4107627409762604,0.04333053805709848,0.1574573690799811,0.028728684539990543,1.167002796230674,0.9996252316756338,S01,0.038,0.2,0.047499999999999994,0.6,0.6592939577455569,0.9400000000000001,0.84,2.3939812967737173,FALSE
1.5,0.9530323070560051,0.8417397874272252,2.410965363340717,0.04296562583627664,0.1562396837721571,0.02811984188607855,1.1741893348909873,0.999638820226544,S01,0.038,0.2,0.047499999999999994,0.6,0.6592939577455569,0.9400000000000001,0.84,2.3939812967737173,FALSE
1.6,0.9528244050268255,0.8424535328933419,2.411264819480703,0.042604261261118506,0.15503628186262258,0.02751814093131129,1.1812656468746323,0.99965189294613,S01,0.038,0.2,0.047499999999999994,0.6,0.6592939577455569,0.9400000000000001,0.84,2.3939812967737173,FALSE
1.7000000000000002,0.9525596785558523,0.843154095039544,2.4116596575173235,0.042248057617468165,0.15385256330944222,0.026926281654721107,1.1881989732708007,0.9996644128243959,S01,0.038,0.2,0.047499999999999994,0.6,0.6592939577455569,0.9400000000000001,0.84,2.3939812967737173,FALSE
