time,e,omega,d,r,kappa,g,f,Z,scenario_id,rF_eff,psi,rF,phi2,phi1,e_star,omega_star,d_star,bad
0,0.9493999999999999,0.8316,2.4179211097414544,0.047931183353878186,0.17297003471441014,0.036485017357205066,1.163370721971605,0.9996317790702322,S05,0.04,0.2,0.049999999999999996,0.7,0.7657548478956216,0.94,0.84,2.3939812967737173,FALSE
0.1,0.9499920670702787,0.8322229912528882,2.4168520335734422,0.04763572386995425,0.1719674469826944,0.035983723491347194,1.1699448895613576,0.9996417727180182,S05,0.04,0.2,0.049999999999999996,0.7,0.7657548478956216,0.94,0.84,2.3939812967737173,FALSE
0.2,0.9505353064327186,0.8328820498980928,2.415869251437886,0.04732093627938532,0.17089989034582756,0.03544994517291378,1.1769401674578395,0.999652377965763,S05,0.04,0.2,0.049999999999999996,0.7,0.7657548478956216,0.94,0.84,2.3939812967737173,FALSE
0.30000000000000004,0.9510266726817472,0.8335740155200031,2.4149773521781217,0.04698833195732663,0.16977269408325202,0.034886347041626006,1.1843198632008778,0.9996634697994036,S05,0.04,0.2,0.049999999999999996,0.7,0.7657548478956216,0.94,0.84,2.3939812967737173,FALSE
0.4,0.9514637136611457,0.8342959741154645,2.4141800015137314,0.04663931291956177,0.1685908397593739,0.03429541987968694,1.1920492822033162,0.999674930496292,S05,0.04,0.2,0.049999999999999996,0.7,0.7657548478956216,0.94,0.84,2.3939812967737173,FALSE
0.5,0.9518434242306644,0.8350438760731322,2.413481659038401,0.046275837077857866,0.16736120973231267,0.03368060486615633,1.2000810338498624,0.9996866302902818,S05,0.04,0.2,0.049999999999999996,0.7,0.7657548478956216,0.94,0.84,2.3939812967737173,FALSE
0.6000000000000001,0.9521637293052144,0.8358141730248256,2.412885356657545,0.04589963313772401,0.16608992139900064,0.03304496069950032,1.208372505214064,0.9996984548796081,S05,0.04,0.2,0.049999999999999996,0.7,0.7657548478956216,0.94,0.84,2.3939812967737173,FALSE
0.7000000000000001,0.9524227375768947,0.8366030521977209,2.4123938322207805,0.04551256641782784,0.164783559149938,0.032391779574969,1.2168778442204182,0.9997102952128929,S05,0.04,0.2,0.049999999999999996,0.7,0.7657548478956216,0.94,0.84,2.3939812967737173,FALSE
0.8,0.9526188698601998,0.8374065923433159,2.412009339822569,0.0451165637310035,0.1634489111853079,0.03172445559265395,1.2255497452276507,0.9997220511385317,S05,0.04,0.2,0.049999999999999996,0.7,0.7657548478956216,0.94,0.84,2.3939812967737173,FALSE
0.9,0.9527509301173124,0.838220755751116,2.411733544566852,0.04471361895593923,0.1620929783107231,0.031046489155361554,1.2343394762331699,0.9997336319363149,S05,0.04,0.2,0.049999999999999996,0.7,0.7657548478956216,0.94,0.84,2.3939812967737173,FALSE
1,0.952818044604931,0.8390414392187222,2.4115676201998815,0.044305766087640676,0.16072287237625044,0.030361436188125215,1.2431976413707166,0.999744957760805,S05,0.04,0.2,0.049999999999999996,0.7,0.7657548478956216,0.94,0.84,2.3939812967737173,FALSE
1.1,0.952819693673542,0.8398644825133953,2.411512201396271,0.04389507572235829,0.1593457935053569,0.02967289675267845,1.252074446410778,0.9997559597309228,S05,0.04,0.2,0.049999999999999996,0.7,0.7657548478956216,0.94,0.84,2.3939812967737173,FALSE
1.2000000000000002,0.9527557170344467,0.8406856903993973,2.4115673760900855,0.04348364415895005,0.15796898256019737,0.02898449128009868,1.2609201384071729,0.9997665799691381,S05,0.04,0.2,0.049999999999999996,0.7,0.7657548478956216,0.94,0.84,2.3939812967737173,FALSE
1.3,0.9526263130729408,0.841500854750089,2.411732685385725,0.04307358234416965,0.15659967372466374,0.028299836862331867,1.2696854531470732,0.9997767713434729,S05,0.04,0.2,0.049999999999999996,0.7,0.7657548478956216,0.94,0.84,2.3939812967737173,FALSE
1.4000000000000001,0.9524320369919144,0.842305779379901,2.412007123830473,0.04266700345259239,0.15524504365664768,0.027622521828323837,1.2783220875310424,0.9997864969805179,S05,0.04,0.2,0.049999999999999996,0.7,0.7657548478956216,0.94,0.84,2.3939812967737173,FALSE
1.5,0.9521737962762623,0.8430963013057415,2.412389142669787,0.042266012207082426,0.1539121680453292,0.026956084022664598,1.2867831209329827,0.9997957295300862,S05,0.04,0.2,0.049999999999999996,0.7,0.7657548478956216,0.94,0.84,2.3939812967737173,FALSE
1.6,0.9518528439021952,0.8438683133496866,2.4128766553115204,0.0418726934954839,0.15260797779156865,0.026303988895784322,1.295023428432938,0.9998044502993443,S05,0.04,0.2,0.049999999999999996,0.7,0.7657548478956216,0.94,0.84,2.3939812967737173,FALSE
1.7000000000000002,0.9514707692225169,0.8446177875104881,2.413467045351063,0.041489100564490004,0.1513392161206568,0.02566960806032839,1.3030000695239266,0.9998126482971506,S05,0.04,0.2,0.049999999999999996,0.7,0.7657548478956216,0.94,0.84,2.3939812967737173,FALSE
1.8,0.9510294865267291,0.8453407972292409,2.41415717741749,0.04111724372411719,0.15011239999149645,0.02505619999574822,1.3106726231374102,0.9998203192152871,S05,0.04,0.2,0.049999999999999996,0.7,0.7657548478956216,0.94,0.84,2.3939812967737173,FALSE
