time,e,omega,d
0,0.942,0.648316538100394,0.02633076200788132
0.05,0.9420227926048922,0.6484805840990266,0.026244823729041744
0.1,0.9420427867865362,0.6486468726957367,0.02616000925906585
0.15000000000000002,0.9420599421994943,0.6488151691719136,0.02607631603730427
0.2,0.9420742267383122,0.6489852651905572,0.025993740678749912
0.25,0.9420856014377954,0.6491568796895868,0.025912277370424272
0.30000000000000004,0.9420940398798275,0.649329777337537,0.02583191953496164
0.35000000000000003,0.9420995180954637,0.6495037103509154,0.025752659208982696
0.4,0.9421020164266015,0.6496784285764785,0.02567448716992798
0.45,0.9421015195487551,0.6498536797336962,0.02559739299016774
0.5,0.9420980165323595,0.6500292097820908,0.025521365083373618
0.55,0.9420915008902162,0.6502047632582715,0.0254463907547133
0.6000000000000001,0.9420819706196841,0.6503800836190522,0.025372456252708772
0.65,0.9420694282387185,0.6505549135877458,0.025299546822626678
0.7000000000000001,0.9420538808156166,0.6507289955033547,0.02522764676110086
0.75,0.9420353399923018,0.6509020716723101,0.02515673947169222
0.8,0.9420138220009906,0.6510738847224322,0.02508680752108983
0.8500000000000001,0.9419893476740906,0.651244177958798,0.025017832695658278
0.9,0.941961942447192,0.6514126957212083,0.024949796058039365
0.9500000000000001,0.9419316363550161,0.6515791837429588,0.024882678003520592
1,0.9418984640201994,0.6517433895106337,0.024816458315889196
1.05,0.9418624646347978,0.6519050626246462,0.024751116222498197
1.1,0.9418236819344072,0.6520639551602622,0.024686630448280383
1.1500000000000001,0.9417821641648035,0.6522198220288531,0.02462297926845696
1.2000000000000002,0.9417379640410224,0.6523724213391269,0.024560140559700013
1.25,0.9416911386988007,0.6525215147580907,0.024498091849521578
1.3,0.941641749638323,0.6526668678715015,0.02443681036367737
1.35,0.9415898626602194,0.6528082505435538,0.02437627307138942
1.4000000000000001,0.9415355477937806,0.6529454372755522,0.024316456728209396
1.4500000000000002,0.9414788792173637,0.6530782075632996,0.02425733791636305
1.5,0.9414199351709799,0.653206346252918,0.024198893082435738
1.55,0.9413587978610649,0.6533296438947995,0.02414109857227945
1.6,0.9412955533574529,0.6534478970953553,0.024083930663043065
1.6500000000000001,0.9412302914825857,0.6535609088661974,0.02402736559224942
1.7000000000000002,0.9411631056930079,0.6536684889703558,0.02397137958386538
1.75,0.941094092953214,0.6537704542650826,0.023915948871333914
1.8,0.941023353395577,0.6538666285649768,0.02386104971499571
1.85,0.9409509908608324,0.6539568444683291,0.023806658424814477
1.9000000000000001,0.9408771119788873,0.6540409420896794,0.023752751371028256
1.9500000000000002,0.9408018263131632,0.6541187699577542,0.02369930499447174
2,0.9407252462151533,0.6541901853861678,0.02364629581606144
2.0500000000000003,0.940647486698879,0.6542550550007838,0.02359370044450424
2.1,0.9405686650918664,0.6543132543970246,0.023541495573079777
2.15,0.9404889009619832,0.6543646688076934,0.023489657982999977
2.2,0.9404083159643644,0.6544091935112369,0.02343816454299228
2.25,0.9403270334993828,0.6544467333397599,0.02338699219854225
2.3000000000000003,0.940245178889133,0.6544772049875901,0.023336117982929148
2.35,0.9401628787300552,0.6545005350307641,0.023285518993817967
2.4000000000000004,0.9400802608635798,0.6545166609787018,0.023235172388502357
2.45,0.9399974541685079,0.6545255315575801,0.023185055375643904
2.5,0.9399145883444706,0.6545271071686504,0.023135145204890267
2.5500000000000003,0.9398317936440957,0.6545213592695138,0.023085419153374167
2.6,0.9397492006831554,0.6545082710089462,0.023035854514550296
2.6500000000000004,0.9396669402238417,0.6544878375246654,0.022986428587572553
2.7,0.9395851429444507,0.6544600651611281,0.022937118665350847
2.75,0.9395039391922965,0.6544249739711199,0.02288790202299567
2.8000000000000003,0.939423458737817,0.6543825951446022,0.022838755912111722
2.85,0.9393438305644147,0.6543329720450166,0.022789657548927887
2.9000000000000004,0.9392651826304572,0.6542761603042385,0.022740584108455857
2.95,0.9391876415941874,0.6542122280800206,0.02269151271867324
3,0.9391113326822531,0.6541412551746683,0.02264242046124799
3.0500000000000003,0.9390363794113284,0.6540633334834006,0.022593284367930302
3.1,0.938962903345273,0.6539785670731222,0.022544081422540885
3.1500000000000004,0.9388910240292897,0.6538870711598694,0.02249478856879117
3.2,0.9388208583403834,0.6537889743574571,0.02244538270994203
3.25,0.938752520719197,0.6536844158400791,0.022395840733762287
3.3000000000000003,0.9386861228112018,0.6535735461499027,0.02234613952017313
3.35,0.938621773245672,0.6534565270339427,0.02229625596016472
3.4000000000000004,0.9385595773557346,0.6533335314013925,0.022246166980722636
3.45,0.9384996372207399,0.653204742292595,0.022195849567414005
3.5,0.938442051352247,0.6530703530211502,0.022145280794840714
3.5500000000000003,0.9383869144746035,0.6529305669863725,0.022094437860838097
3.6,0.9383343176490745,0.652785596572934,0.02204329811281354
3.6500000000000004,0.9382843473303347,0.6526356646997755,0.021991839120455492
3.7,0.9382370860593509,0.6524810022345925,0.021940038690780726
3.75,0.9381926120201834,0.6523218484132681,0.021887874925122612
3.8000000000000003,0.9381509988813239,0.6521584504471835,0.021835326271912352
3.85,0.9381123157025646,0.65199106301725,0.02178237157927646
3.9000000000000004,0.9380766268136235,0.6518199477543911,0.02172899015770055
3.95,0.9380439917224835,0.6516453727826256,0.021675161836423103
4,0.9380144650260231,0.651467612224781,0.021620867025622856
4.05,0.9379880963254356,0.6512869456774417,0.0215660867830962
4.1000000000000005,0.9379649301570371,0.6511036576948388,0.021510802880549504
4.15,0.9379450059323408,0.6509180372598806,0.02145499787217687
4.2,0.937928357888283,0.6507303772563152,0.021398655163422632
4.25,0.9379150150498156,0.6505409739496014,0.02134175907895928
4.3,0.9379050011978095,0.6503501264307618,0.02128429493550049
4.3500000000000005,0.9378983348505037,0.6501581360866243,0.02122624911091295
4.4,0.9378950292539464,0.6499653060833487,0.02116760911130087
4.45,0.9378950923808739,0.6497719407847913,0.021108363645892754
4.5,0.937898526941141,0.6495783452621884,0.02104850268894625
4.55,0.9379053303996286,0.649384824777703,0.020988017544171067
4.6000000000000005,0.9379154950026791,0.6491916842498705,0.020926900910041783
4.65,0.9379290078137597,0.6489992277469846,0.020865146939616903
4.7,0.9379458507576323,0.6488077579822442,0.020802751298108775
4.75,0.9379660006714021,0.6486175758226724,0.020739711216615768
4.800000000000001,0.937989429362718,0.6484289798205068,0.020676025540438313
4.8500000000000005,0.9380161036776583,0.6482422657205117,0.020611694777328236
4.9,0.9380459855738068,0.6480577260045773,0.020546721138094293
4.95,0.9380790320696999,0.6478756493224034,0.02048110862199917
5,0.9381151956612351,0.6476963203331664,0.020414862925514258
5.050000000000001,0.9381544242136601,0.6475200191292556,0.02034799154235912
5.1000000000000005,0.9381966609930037,0.6473470207720613,0.02028050380751664
5.15,0.9382418448359798,0.6471775949369052,0.02021241088798868
5.2,0.9382899102585348,0.6470120055284313,0.020143725791244065
5.25,0.9383407875688914,0.6468505103090919,0.02007446336752374
5.300000000000001,0.9383944029848539,0.646693360541426,0.020004640305873147
5.3500000000000005,0.938450678755242,0.6465408006443191,0.019934275123763227
5.4,0.9385095332851611,0.6463930678633102,0.019863388150242866
5.45,0.9385708812648412,0.6462503919549908,0.019792001502592454
5.5,0.9386346338017914,0.6461129948855014,0.019720139056480183
5.550000000000001,0.9387006987669347,0.6459810910582102,0.019647826303650768
5.6000000000000005,0.938768980236419,0.6458548854174784,0.01957509065672013
5.65,0.9388393794194487,0.6457345749347412,0.019501961010189618
5.7,0.9389117944949922,0.6456203477314068,0.019428467835371728
5.75,0.9389861207391286,0.6455123827900523,0.0193546431291336
5.800000000000001,0.9390622506945838,0.6454108497863027,0.019280520335395943
5.8500000000000005,0.9391400743204757,0.6453159088862772,0.01920613427235039
5.9,0.9392194791433384,0.6452277105559737,0.01913152105440553
5.95,0.9393003504096633,0.645146395384093,0.01905671800903893
6,0.9393825712399069,0.6450720939182724,0.018981763588816737
6.050000000000001,0.9394660227353749,0.6450049262254135,0.01890669730421979
6.1000000000000005,0.9395505842642189,0.6449450024691405,0.01883155955966367
6.15,0.9396361335352246,0.644892422363825,0.018756391596048368
6.2,0.9397225467296547,0.6448472749216151,0.01868123540120904
6.25,0.9398096987680812,0.6448096391608182,0.01860613355109671
6.300000000000001,0.9398974631988383,0.6447795818747892,0.018531129227637045
6.3500000000000005,0.9399857126837114,0.6447571599082368,0.018456265954612645
6.4,0.9400743190239845,0.64474241922375,0.018381587546745647
6.45,0.9401631533188451,0.6447353947850707,0.01830713799730084
6.5,0.9402520861291987,0.644736110282371,0.01823296135508446
6.550000000000001,0.9403409876701988,0.6447445788743948,0.01815910160942632
6.6000000000000005,0.9404297279508693,0.6447608027228282,0.01808560257545408
6.65,0.9405181769314048,0.6447847728422378,0.018012507778866867
6.7,0.9406062046836653,0.6448164699495764,0.01793986036643311
6.75,0.9406936815784839,0.644855862279352,0.017867702911731644
6.800000000000001,0.9407804784508528,0.6449029080621969,0.017796077379519736
