time,e,omega,d
0,0.942,0.648316538100394,0.02633076200788132
0.05,0.9420239684999271,0.6483439047145046,0.02624449500485932
0.1,0.9420475071202598,0.6483717630853918,0.02615869544142778
0.15000000000000002,0.9420706071189887,0.6484001061023761,0.02607336359773391
0.2,0.9420932609425237,0.648428927411354,0.025988499678814284
0.25,0.9421154586345216,0.6484582183853245,0.02590410391161413
0.30000000000000004,0.9421371921845014,0.6484879717164206,0.02582017641665413
0.35000000000000003,0.9421584533428563,0.6485181796451933,0.02573671727645
0.4,0.9421792339916145,0.6485488342549804,0.025653726522675845
0.45,0.9421995261458971,0.6485799274740107,0.025571204136089376
0.5,0.9422193219569696,0.6486114510777133,0.025489150046082935
0.55,0.9422386137149527,0.6486433966908799,0.025407564130336516
0.6000000000000001,0.9422573938425889,0.648675755799079,0.025326446217761728
0.65,0.9422756549263812,0.6487085197209967,0.02524579607773256
0.7000000000000001,0.9422933896882032,0.6487416796440894,0.02516561343131518
0.75,0.9423105909993376,0.648775226614235,0.02508589794675824
0.8,0.9423272518840633,0.6488091515371747,0.025006649238920993
0.8500000000000001,0.9423433655212391,0.648843445181962,0.0249278668694503
0.9,0.9423589252467923,0.648878098183439,0.024849550346635562
0.9500000000000001,0.94237392455618,0.6489131010447482,0.024771699125290345
1,0.9423883571068106,0.6489484441398854,0.02469431260666292
1.05,0.9424022167204272,0.6489841177162905,0.02461739013837562
1.1,0.9424154973854513,0.6490201118974779,0.02454093101439261
1.1500000000000001,0.9424281932592854,0.6490564166857044,0.024464934475016055
1.2000000000000002,0.942440298670575,0.6490930219646738,0.02438939970691025
1.25,0.9424518081214273,0.6491299175022811,0.024314325843153663
1.3,0.9424627162895877,0.6491670929533891,0.02423971196331841
1.35,0.9424730180305724,0.649204537862644,0.024165557093577015
1.4000000000000001,0.9424827083797558,0.6492422416673239,0.024091860206836086
1.4500000000000002,0.9424917825544127,0.6492801937002226,0.024018620222896518
1.5,0.9425002359557142,0.6493183831925674,0.023945836008639913
1.55,0.9425080641706766,0.6493567992769695,0.023873506378240858
1.6,0.9425152629740615,0.6493954309904076,0.023801630093404597
1.6500000000000001,0.9425218283302288,0.6494342672772426,0.023730205863629707
1.7000000000000002,0.9425277563949382,0.649473296992264,0.02365923234649536
1.75,0.9425330435171021,0.6495125089037678,0.023588708147972707
1.8,0.9425376862404865,0.6495518916966627,0.023518631822759848
1.85,0.9425416813053602,0.6495914339756075,0.023449001874640035
1.9000000000000001,0.9425450256500915,0.6496311242681755,0.02337981675686244
1.9500000000000002,0.9425477164126913,0.6496709510280484,0.023311074872545134
2,0.942549750932303,0.6497109026382367,0.0232427745750996
2.0500000000000003,0.9425511267506356,0.649750967414328,0.02317491416867629
2.1,0.9425518416133435,0.6497911336077595,0.0231074919086307
2.15,0.9425518934713484,0.6498313894091181,0.023040506002009322
2.2,0.9425512804821048,0.6498717229514643,0.02297395460805491
2.25,0.9425500010108078,0.6499121223136797,0.022907835838730482
2.3000000000000003,0.942548053631542,0.6499525755238398,0.02284214775926142
2.35,0.9425454371283725,0.6499930705626069,0.022776888388695037
2.4000000000000004,0.9425421504963745,0.6500335953666485,0.022712055700477043
2.45,0.9425381929426038,0.6500741378320745,0.022647647623044193
2.5,0.9425335638870056,0.6501146858178962,0.022583662040432512
2.5500000000000003,0.9425282629632618,0.6501552271495068,0.022520096792900464
2.6,0.9425222900195516,0.650195749622064,0.022456949677545288
2.6500000000000004,0.9425156451193465,0.6502362410043325,0.02239421844901298
2.7,0.9425083285420078,0.6502766890419704,0.022331900820117434
2.75,0.9425003407833732,0.6503170814610364,0.022269994462507738
2.8000000000000003,0.942491682556314,0.6503574059716738,0.022208497007376683
