time,e,omega,d
0,0.942,0.6482532304803152,0.02633076200788132
0.05,0.9420195539287584,0.6483943930627749,0.026245724596751844
0.1,0.9420367218099283,0.6485369613879988,0.02616168445433311
0.15000000000000002,0.9420514778600592,0.6486807697506944,0.026078637923122174
0.2,0.9420638017917187,0.6488256716398694,0.025996581052462185
0.25,0.9420736692748521,0.6489714700574901,0.0259155077206034
0.30000000000000004,0.9420810642669233,0.6491180009826755,0.025835411710612405
0.35000000000000003,0.942085972545079,0.6492650922153748,0.025756285814216975
0.4,0.9420883828912298,0.6494125704788566,0.025678121995451435
0.45,0.9420882871006203,0.6495602615684469,0.025600911423872812
0.5,0.9420856800114832,0.649707990574329,0.025524644503607145
0.55,0.9420805595271209,0.64985558208652,0.025449310904178797
0.6000000000000001,0.9420729266346372,0.6500028604032764,0.025374899592166652
0.65,0.9420627854198755,0.6501496497412047,0.02530139886361777
0.7000000000000001,0.9420501430784909,0.6502957744468701,0.025228796377074675
0.75,0.9420350099230768,0.6504410592096557,0.025157079187075004
0.8,0.9420173993862716,0.6505853292756251,0.02508623377798206
0.8500000000000001,0.9419973280197766,0.6507284106621372,0.02501624609800591
0.9,0.9419748154892225,0.6508701303729544,0.024947101593276125
0.9500000000000001,0.9419498845648293,0.6510103166135828,0.024878785241829557
1,0.9419225611078093,0.6511487990065818,0.02481128158737957
1.05,0.941892874052471,0.6512854088065709,0.02474457477273658
1.1,0.941860855383988,0.6514199791146644,0.02467864857275412
1.1500000000000001,0.9418265401118058,0.6515523450920564,0.024613486426679314
1.2000000000000002,0.9417899662386674,0.6516823441724812,0.02454907146979235
1.25,0.9417511747252432,0.6518098162732654,0.024485386564225133
1.3,0.9417102094503651,0.651934604004692,0.024422414328856216
1.35,0.9416671171668668,0.65205655287739,0.024360137168185927
1.4000000000000001,0.9416219474530465,0.6521755115074622,0.024298537300103146
1.4500000000000002,0.9415747526597724,0.6522913318190656,0.024237596782463143
1.5,0.9415255878532646,0.6524038692441517,0.02417729753840422
1.55,0.941474510753592,0.6525129829190763,0.024117621380339516
1.6,0.941421581668937,0.652618535877786,0.024058550032569338
1.6500000000000001,0.9413668634256838,0.6527203952412881,0.02400006515246866
1.7000000000000002,0.9413104212944028,0.6528184324031087,0.02394214835021373
1.75,0.9412523229118063,0.6529125232104434,0.02388478120702142
1.8,0.9411926380588026,0.6530025478455673,0.023827945292125757
1.85,0.9411314390359559,0.6530883919274004,0.02377162217535416
1.9000000000000001,0.9410688000533971,0.6531699456772919,0.02371579344599476
1.9500000000000002,0.9410047973395965,0.6532471044425885,0.023660440721751313
2,0.9409395090570708,0.6533197688847215,0.023605545660040958
2.0500000000000003,0.9408730151874419,0.6533878450994739,0.02355108996722622
2.1,0.9408053974279127,0.6534512447588838,0.023497055406561322
2.15,0.9407367390849067,0.6535098852473179,0.023443423804748297
2.2,0.9406671249648366,0.6535636897905986,0.023390177057193446
2.25,0.940596641262115,0.6536125875778706,0.02333729713203967
2.3000000000000003,0.940525375444603,0.6536565138759588,0.023284766073046147
2.35,0.9404534161366768,0.6536954101359461,0.023232566001397715
2.4000000000000004,0.9403808530001024,0.6537292240917003,0.023180679116532703
2.45,0.9403077766129166,0.653757909850097,0.02312908769608432
2.5,0.9402342783465166,0.653781427972689,0.023077774095036554
2.5500000000000003,0.9401604502549162,0.6537997457323751,0.023026720746489867
2.6,0.9400863849083567,0.6538128367204415,0.022975910154399953
2.6500000000000004,0.9400121752950643,0.6538206811727664,0.022925324893566943
2.7,0.9399379147023876,0.6538232661053498,0.022874947608005635
2.75,0.9398636965713068,0.6538205848404228,0.022824761002419074
2.8000000000000003,0.9397896144014809,0.6538126383862006,0.022774747852208555
2.85,0.939715761566595,0.6537994339628007,0.02272489098751697
2.9000000000000004,0.9396422312153807,0.65378098556601,0.02267517329373697
2.95,0.9395691161407823,0.6537573140055597,0.022625577709754555
3,0.9394965086314124,0.653728447034606,0.0225760872267407
3.0500000000000003,0.939424500383637,0.6536944188554314,0.02252668488290135
3.1,0.939353182355358,0.6536552703661256,0.022477353763635587
3.1500000000000004,0.9392826446333677,0.6536110492085473,0.022428077001921332
3.2,0.9392129763796636,0.6535618092098145,0.022378837774671787
3.25,0.939144265511252,0.6535076116451503,0.02232961931349651
3.3000000000000003,0.9390765987800432,0.6534485236871795,0.022280404898506405
3.35,0.9390100615880694,0.6533846188784815,0.022231177863619712
3.4000000000000004,0.9389447378621489,0.6533159770753316,0.022181921601875813
3.45,0.9388807098974543,0.6532426844664188,0.02213261957333681
