time,e,omega,d
0,0.942,0.6482848842903546,0.02633076200788132
0.05,0.9420212592029169,0.6484275693847765,0.02624525181916645
0.1,0.942040098158734,0.6485719571195009,0.026160754813490873
0.15000000000000002,0.9420564859350388,0.648717886390073,0.026077268512851616
0.2,0.9420703976625328,0.6488652145044559,0.025994789973323332
0.25,0.9420818028152143,0.6490137492769963,0.025913314386622734
0.30000000000000004,0.9420906801414426,0.6491633301924041,0.025832836575345613
0.35000000000000003,0.9420970099165208,0.6493137884240043,0.02575335038379956
0.4,0.9421007753489171,0.6494649536979579,0.025674848791260512
0.45,0.9421019625928155,0.6496166544214517,0.025597323944299536
0.5,0.9421005607858803,0.6497687178774004,0.025520767184044828
0.55,0.9420965620790477,0.6499209704011253,0.025445169075644078
0.6000000000000001,0.9420899616636476,0.6500732375590533,0.025370519438677807
0.65,0.942080757795363,0.6502253443278634,0.025296807378478
0.7000000000000001,0.9420689518149823,0.6503771152739357,0.025224021318209656
0.75,0.9420545481658809,0.6505283747329411,0.025152149031575435
0.8,0.942037554408181,0.6506789469894266,0.025081177676002587
0.8500000000000001,0.9420179812295364,0.6508286564562725,0.025011093826171744
0.9,0.9419958424524923,0.6509773278539064,0.024941883507747824
0.9500000000000001,0.9419711550383779,0.6511247863891876,0.02487353223117473
1,0.941943939087683,0.65127085793389,0.024806025025397735
1.05,0.9419142178368856,0.6514153692027289,0.024739346471379917
1.1,0.9418820176516856,0.6515581479309087,0.02467348073528244
1.1500000000000001,0.9418473680166135,0.6516990230511773,0.024608411601182135
1.2000000000000002,0.9418103015209796,0.6518378248704051,0.02454412250320436
1.25,0.9417708538411314,0.6519743852457209,0.024480596556953955
1.3,0.9417290637189896,0.6521085377602597,0.02441781659013242
1.35,0.9416849729368354,0.6522401178985946,0.024355765172235585
1.4000000000000001,0.9416386262883206,0.6523689632219455,0.02429442464323202
1.4500000000000002,0.9415900715456758,0.6524949135432669,0.02423377714112957
1.5,0.9415393594230907,0.6526178111023364,0.02417380462834416
1.55,0.941486543536245,0.6527375007409664,0.024114488916792916
1.6,0.941431680357963,0.6528538300784765,0.02405581169164112
1.6500000000000001,0.9413748291699744,0.652966649687559,0.023997754533641006
1.7000000000000002,0.9413160520107575,0.6530758132706689,0.023940298940008573
1.75,0.9412554136194452,0.6531811778370664,0.023883426343793444
1.8,0.9411929813757767,0.653282603880623,0.023827118131705537
1.85,0.941128825236077,0.6533799555584862,0.02377135566037162
1.9000000000000001,0.9410630176652516,0.6534731008706757,0.023716120271003775
1.9500000000000002,0.9409956335647816,0.6535619118406556,0.023661393302471502
2,0.9409267501967143,0.6536462646968881,0.02360715610277833
2.0500000000000003,0.9408564471036426,0.6537260400553423,0.023553390038953702
2.1,0.9407848060246725,0.653801123102877,0.023500076505380125
2.15,0.9407119108073884,0.6538714037813732,0.023447196930585588
2.2,0.9406378471928398,0.6539367766578569,0.02339473277967974
2.25,0.9405627031270851,0.6539971421014464,0.023342665566146812
2.3000000000000003,0.9404865681989661,0.654052405399617,0.023290976847165103
2.35,0.9404095337168984,0.65410247733106,0.02323964822630279
2.4000000000000004,0.9403316926115927,0.6541472743846308,0.023188661354329183
2.45,0.9402531393114607,0.6541867189109153,0.02313799792750298
2.5,0.9401739696271504,0.6542207393021343,0.023087639685284222
2.5500000000000003,0.9400942806326692,0.6542492701703199,0.023037568407050974
2.6,0.9400141705430224,0.6542722525222483,0.02298776590795835
2.6500000000000004,0.9399337385884311,0.6542896339303154,0.022938214034065988
2.7,0.9398530848852875,0.6543013686985563,0.02288889465685592
2.75,0.939772310304001,0.6543074180229149,0.02283978966727218
2.8000000000000003,0.9396915163339099,0.6543077501448366,0.02279088096941886
2.85,0.9396108049454541,0.6543023404972136,0.022742150474058233
2.9000000000000004,0.9395302784498221,0.6542911718416937,0.022693580092054796
